Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.627740356,6.577397809,6.591883709,6.550208651,6.571946479,6.619365561
6.249747432,6.542684749,6.578155532,6.535614319,6.550058997,6.605636821
6.589704536,6.54918562,6.564522428,6.521656679,6.543751833,6.592428632
6.233962052,6.517011628,6.552071429,6.508353503,6.523631029,6.579992152
6.553764279,6.523555011,6.539772186,6.495715313,6.518180886,6.568112998
6.221043692,6.494028098,6.528664951,6.483773798,6.499910429,6.557034245
6.520076507,6.500643284,6.517767346,6.472526095,6.495372249,6.546550159
6.211095651,6.473854082,6.508055652,6.46200205,6.479020137,6.536880091
6.488771515,6.480559489,6.498614217,6.452202306,6.475436125,6.527843725
6.204206952,6.456595225,6.490348745,6.443150448,6.461068268,6.519632057
6.459963251,6.463401074,6.482407543,6.434845948,6.458471118,6.512085831
6.2004482,6.442337531,6.475629979,6.427311945,6.446143421,6.505373184
6.433762988,6.449253294,6.469229471,6.420545874,6.444563036,6.499355804
6.199876848,6.431157277,6.463975364,6.414569012,6.434324042,6.494176672
6.410272634,6.438188282,6.459148861,6.409377875,6.43378438,6.489719735
6.20252578,6.423110367,6.455440893,6.404984535,6.425668479,6.486095838
6.389567621,6.43025466,6.452211325,6.401393911,6.426184081,6.483220598
6.208426251,6.418242566,6.450072027,6.398610161,6.420224281,6.481173367
6.371718888,6.425494543,6.44845575,6.396639067,6.421804109,6.479894566
6.217582598,6.416581072,6.447896302,6.395479266,6.418020562,6.479434109
6.35678321,6.423929325,6.447900166,6.39513755,6.420665587,6.47975714
6.229985573,6.418137196,6.448925128,6.395609409,6.419070398,6.480886931
6.344801118,6.425565433,6.450547728,6.396897754,6.422774207,6.482808984
6.245606653,6.422904969,6.453153057,6.39900011,6.423369298,6.485523913
6.335807981,6.430399894,6.45639206,6.401918715,6.428126025,6.489041179
6.264409595,6.430868637,6.4605646,6.405640778,6.430902622,6.49332716
6.32981226,6.438404821,6.465402013,6.410173758,6.436691928,6.498420381
6.286333537,6.441989313,6.471121615,6.415497961,6.44163269,6.504256312
6.326811841,6.449540829,6.477535139,6.421624921,6.448431204,6.510902006
6.311310187,6.456218609,6.484776157,6.428527361,6.455511633,6.518261259
6.326792544,6.463753425,6.492733889,6.436218306,6.463287623,6.526426467
6.33925227,6.473489278,6.501461698,6.44466618,6.472472754,6.53527354
6.329717892,6.480968913,6.510921694,6.453880663,6.481185637,6.544915429
6.37005295,6.49371633,6.52109416,6.463833218,6.492431387,6.555207328
6.335550068,6.501105736,6.532013886,6.474529989,6.502041237,6.566282419
6.403600279,6.516805016,6.543579626,6.485936803,6.515292604,6.57796705
6.344220581,6.524058062,6.555902098,6.498060043,6.525746304,6.590417672
6.439763518,6.542642048,6.568805658,6.510866593,6.540942768,6.603438806
6.355652325,6.549709508,6.582467417,6.524353688,6.552181881,6.617201005
