Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.584140471,0.8070019039,0.9794701645,2.070901249,0.4170324381,-0.8635215525,1.370554537,-1.204689618,-1.490252353,-0.9386134286,-1.642042624,-0.8017891578,-0.9480228027,0.5788217315,2.471297158,0.7817356689,0.4389260532,-0.08239066298,1.323365031,1.652069961,1.081110587
7.582819702,0.807628872,0.9779799847,2.070467593,0.4172847467,-0.8645624591,1.37397172,-1.294278866,-1.5149522,-0.9397030321,-1.668697143,-0.860245245,-0.9972768871,0.5504594559,2.424960818,0.7666266346,0.4387593538,-0.1019795532,1.291430762,1.653927223,1.062592043
7.581217512,0.8082250274,0.9764993749,2.069666921,0.4176130295,-0.8660954387,1.377173181,-1.377098978,-1.536401859,-0.9402179535,-1.691475602,-0.9142280134,-1.045886715,0.5236020415,2.368993836,0.7485517482,0.4385618761,-0.1243251612,1.252870227,1.649703887,1.040694407
7.57935375,0.8087826431,0.9750474381,2.068509821,0.4180129686,-0.8681005345,1.380118139,-1.452087533,-1.554328429,-0.9401557797,-1.710093765,-0.9630435087,-1.09321603,0.4985996101,2.304129965,0.7277547159,0.4383339929,-0.1491266305,1.208202734,1.639474228,1.015709824
7.57725142,0.8092944966,0.9736427758,2.067011443,0.4184793197,-0.8705516126,1.38276927,-1.518288366,-1.568511829,-0.9395160854,-1.724320724,-1.006078285,-1.13866255,0.4757659208,2.231212161,0.704499203,0.4380834571,-0.176066361,1.158012292,1.623377281,0.9879728892
7.574931405,0.8097539714,0.9723032468,2.065191296,0.4190059782,-0.873416737,1.385093185,-1.574862313,-1.578777894,-0.9383085661,-1.733986314,-1.042789462,-1.181639696,0.4553917301,2.151186496,0.6790905612,0.4378109062,-0.2047882212,1.102959396,1.601634937,0.9578464398
7.572423149,0.810155147,0.9710457528,2.063072928,0.4195860619,-0.876658545,1.387060842,-1.621094462,-1.585009404,-0.9365530431,-1.738985543,-1.072723399,-1.221599345,0.4377363354,2.065092178,0.6518629262,0.4375195598,-0.2349158964,1.043767969,1.574545763,0.9257254215
7.569752511,0.8104928814,0.9698860167,2.06068364,0.4202120042,-0.8802348235,1.388647865,-1.656406548,-1.587139775,-0.9342706236,-1.739267839,-1.095517937,-1.258040216,0.423015898,1.97403889,0.6231623125,0.437215877,-0.266063749,0.981200005,1.542462515,0.8920273348
7.566964619,0.8107628754,0.9688383375,2.058054124,0.4208756681,-0.8840992207,1.389834744,-1.68032974,-1.585152847,-0.9314965061,-1.734851696,-1.110893736,-1.290491278,0.4114206246,1.879240405,0.5933865488,0.4368940186,-0.2978062568,0.9160814771,1.505824041,0.8571810083
7.564096222,0.8109617217,0.967915583,2.055217977,0.4215684762,-0.8882015785,1.390607189,-1.692628903,-1.579108701,-0.9282638874,-1.725814169,-1.118699961,-1.31858451,0.4030765548,1.781869708,0.5628812463,0.4365777102,-0.3297738298,0.8492262241,1.465086768,0.8216436145
7.561191035,0.8110869543,0.967128909,2.052211361,0.4222814955,-0.8924888075,1.390956187,-1.693150898,-1.569085838,-0.9246155058,-1.712283058,-1.118844671,-1.341951497,0.3980905933,1.683174274,0.5320503127,0.4362560075,-0.3615359308,0.7814935028,1.42078397,0.785857272
7.558286441,0.8111370703,0.9664877287,2.049072458,0.4230055575,-0.8969054431,1.390878122,-1.681908089,-1.555233191,-0.9206048793,-1.694456824,-1.111352598,-1.360312829,0.3965220106,1.584416176,0.5012907996,0.4359342921,-0.392687052,0.7137496873,1.373494578,0.7502785543
7.555423248,0.8111115493,0.9659995372,2.045841029,0.4237313719,-0.9013945354,1.390374695,-1.659059434,-1.537742781,-0.9162788841,-1.672570297,-1.096344812,-1.373464029,0.3983742395,1.486847278,0.4709731135,0.4356257267,-0.422851853,0.6468357183,1.323804492,0.7153573022
7.552637266,0.811010854,0.9656698881,2.042557915,0.4244496446,-0.9058983868,1.389452917,-1.624906585,-1.516843203,-0.9116952213,-1.646914609,-1.074024467,-1.381243048,0.4036214733,1.391706078,0.4414904126,0.4353260391,-0.451637431,0.5815997728,1.272353022,0.6815252603
7.549962834,0.8108364168,0.9655023841,2.039264494,0.425151204,-0.91035925,1.388124987,-1.579893959,-1.492807839,-0.9069164474,-1.617828437,-1.044689863,-1.383562204,0.4121950633,1.300206038,0.4132233078,0.4350366422,-0.4786749638,0.518866048,1.219800277,0.6492035842
7.547436093,0.8105906145,0.9654986013,2.036002194,0.4258271267,-0.9147201839,1.386408056,-1.524604014,-1.465947507,-0.9019989482,-1.585679742,-1.008727098,-1.380414081,0.423973934,1.213504416,0.3865156985,0.4347683684,-0.5036380201,0.4594091346,1.166795639,0.6187950058
7.545087526,0.8102767268,0.965658118,2.032811999,0.4264688565,-0.91892579,1.384324023,-1.459747422,-1.436603545,-0.89700638,-1.550879212,-0.9665985147,-1.371845887,0.4388075439,1.132696023,0.3617097299,0.4345199255,-0.5262071662,0.4039742614,1.114010772,0.5906719694
7.542935984,0.8098988841,0.9659785554,2.029733915,0.4270683192,-0.9229228118,1.381899267,-1.386153146,-1.405145932,-0.89200412,-1.51386993,-0.9188387635,-1.357969909,0.4565074571,1.058803998,0.3391261973,0.4342905722,-0.5460910997,0.353257108,1.062115461,0.5651791776
7.541018947,0.8094620047,0.9664555871,2.026806518,0.4276180252,-0.9266608884,1.379164272,-1.304763674,-1.371970158,-0.8870499144,-1.475109137,-0.8660547997,-1.338974688,0.4768434462,0.9927578799,0.3190377782,0.4340889072,-0.5630512342,0.3078813463,1.011747688,0.5426320308
7.539353632,0.8089717241,0.96708302,2.024066498,0.4281111558,-0.930093158,1.376153275,-1.216614507,-1.337490966,-0.8822084526,-1.435084742,-0.8089110483,-1.315103198,0.4995600697,0.9353876513,0.3017013949,0.4339146986,-0.5768705788,0.2684141845,0.9635427153,0.5233063367
7.537960418,0.8084343211,0.9678528769,2.021548192,0.4285416396,-0.9331767275,1.372903879,-1.122822064,-1.302134044,-0.877540138,-1.394294099,-0.7481204589,-1.286653047,0.5243723975,0.8874164175,0.2873390387,0.4337673032,-0.5873695519,0.2353488544,0.9181059537,0.5074383973
7.536854491,0.8078566359,0.9687554877,2.019283194,0.4289042139,-0.9358732725,1.369456564,-1.024573639,-1.266337084,-0.8730996558,-1.353238834,-0.6844432689,-1.253986851,0.5509650891,0.8494456087,0.2761226053,0.4336528492,-0.5944230051,0.2090939723,0.8759976315,0.4952260881
7.536047657,0.8072459865,0.9697796024,2.017299971,0.4291944742,-0.9381494432,1.365854233,-0.9231102009,-1.23054118,-0.868942624,-1.312428604,-0.618672674,-1.217511173,0.5790063422,0.8219509017,0.2681952411,0.4335707498,-0.5979382029,0.189979707,0.8377477011,0.486820224
7.535550832,0.8066100805,0.9709125395,2.015623509,0.4294089139,-0.9399772028,1.362141732,-0.8197117536,-1.195188058,-0.8651214112,-1.272370541,-0.5516262873,-1.177678418,0.608146068,0.8052786797,0.2636582835,0.433520976,-0.5978668663,0.1782489531,0.8038380279,0.4823263872
7.535369815,0.8059569243,0.9721403225,2.014275016,0.4295449551,-0.9413342006,1.358365295,-0.7156842661,-1.16071309,-0.8616802837,-1.233556717,-0.4841391252,-1.134985864,0.6380175755,0.7996373886,0.2625628372,0.4335073851,-0.5942125807,0.1740500609,0.7746894888,0.4818058152
7.535505697,0.8052947289,0.9734478302,2.013271659,0.4296009693,-0.9422039804,1.354572022,-0.6123411842,-1.127542705,-0.8586627682,-1.196471299,-0.4170524185,-1.089962903,0.6682485844,0.8050967921,0.2649244887,0.433529167,-0.5870172885,0.1774425818,0.7506733075,0.4852691534
7.535944386,0.8046318131,0.9748189578,2.012626337,0.4295762932,-0.942576165,1.350809322,-0.5109771692,-1.09608656,-0.8561087192,-1.16158019,-0.351202909,-1.043164097,0.6984632527,0.8216045997,0.270723106,0.4335819265,-0.5763607805,0.1883964531,0.7321024623,0.4926753012
7.536689024,0.8039765003,0.9762367471,2.012347523,0.4294712596,-0.9424467453,1.347124246,-0.41289979,-1.066741289,-0.854044916,-1.129315088,-0.2874184986,-0.9951805134,0.7282764154,0.8489422186,0.2798788666,0.4336738586,-0.5623840566,0.2067816598,0.7192066429,0.503945633
7.537730878,0.8033370215,0.9776837549,2.012439117,0.4292871761,-0.9418175849,1.343563219,-0.3193365524,-1.039871877,-0.8525023486,-1.100090666,-0.2264985476,-0.9465999759,0.7573198795,0.8867712788,0.2922840768,0.4337951022,-0.5452496073,0.2323794784,0.7121659121,0.5189403767
7.539064763,0.802721416,0.9791420132,2.012900387,0.4290263048,-0.9406968618,1.340171163,-0.231478845,-1.015824406,-0.8514952288,-1.07427097,-0.1692170937,-0.898044516,0.7852200784,0.9346111991,0.3077631403,0.4339597807,-0.5251930124,0.2648742112,0.7110619775,0.5374947081
7.540679714,0.8021374363,0.9805933562,2.013725989,0.4286918278,-0.9390987521,1.336991129,-0.1504404162,-0.9949010833,-0.8510415986,-1.05219504,-0.1162977125,-0.8501116899,0.811629518,0.9918565467,0.3261326239,0.4341525123,-0.502449631,0.3038695278,0.7159300248,0.5593736904
7.54255885,0.8015924559,0.9820196334,2.014905951,0.4282878147,-0.9370432166,1.334063727,-0.07725199298,-0.9773715316,-0.8511496756,-1.034151924,-0.06841730104,-0.8034051748,0.836214755,1.057792248,0.3471618019,0.4343731836,-0.4773060777,0.3488860627,0.7267211255,0.5843126901
7.544679243,0.8010933809,0.983402846,2.016425798,0.4278191814,-0.9345559638,1.331426506,-0.01284948379,-0.9634690029,-0.8518150434,-1.020377124,-0.02619583465,-0.7585238657,0.8586546838,1.131585579,0.3705759106,0.4346266349,-0.4500892024,0.3993643589,0.7433027873,0.6120142552
7.547012677,0.8006465641,0.9847254246,2.018266716,0.4272916439,-0.9316680587,1.329113545,0.04194333009,-0.9533759517,-0.8530360293,-1.011064341,0.009819728414,-0.7160318029,0.8786678801,1.212305921,0.3960907911,0.4349006492,-0.4211318325,0.4546769266,0.7654864707,0.64212633
7.549529357,0.8002577244,0.9859704497,2.020405719,0.4267116704,-0.928415545,1.327154969,0.0864206475,-0.9472335415,-0.854798694,-1.006348227,0.03915653604,-0.6764734707,0.8959944384,1.298940311,0.4233863714,0.4351935834,-0.3908004296,0.514131729,0.7930031221,0.6742748574
7.552189332,0.7999318706,0.9871218383,2.022815957,0.4260864218,-0.924839165,1.325576473,0.1200036935,-0.9451359459,-0.8570792455,-1.006302756,0.06141753688,-0.6403656409,0.9104028774,1.390392299,0.4521120498,0.4355064923,-0.3594864583,0.5769803298,0.8255100706,0.7080612631
7.554964069,0.7996732327,0.988164569,2.025467016,0.4254236779,-0.9209837767,1.324399008,0.1422516643,-0.9471216189,-0.8598540263,-1.010950275,0.07630057384,-0.6081722546,0.9217082162,1.485501987,0.4819133364,0.4358281072,-0.3275794206,0.6424267547,0.8626095895,0.743049713
7.557821409,0.7994851994,0.989084911,2.028325281,0.4247317552,-0.9168978364,1.323638445,0.1528672349,-0.9531826052,-0.86309013,-1.020250911,0.08359296472,-0.5803189275,0.9297584933,1.583067739,0.5124123293,0.4361571599,-0.2954882987,0.709639638,0.903837431,0.7787971349
7.560725769,0.799370271,0.989870595,2.031354381,0.424019408,-0.9126328894,1.323305294,0.1516987354,-0.9632564787,-0.866744857,-1.034100531,0.08317584681,-0.5571780379,0.9344392208,1.681845718,0.5432177562,0.4364913665,-0.2636265084,0.7777584373,0.948670305,0.8148460131
7.563635771,0.7993300207,0.9905110152,2.034515637,0.4232957183,-0.9082428869,1.323404552,0.1387452127,-0.9772265214,-0.8707754627,-1.052340799,0.0750355608,-0.539057056,0.9356871484,1.78057599,0.5739416143,0.4368220815,-0.2323979118,0.8459081389,0.9965428227,0.850726201
7.566513967,0.7993650701,0.990997386,2.037768536,0.4225699776,-0.9037835163,1.323935584,0.1141570173,-0.9949277004,-0.8751322929,-1.074754427,0.05925633528,-0.5262051399,0.9334781341,1.877997793,0.6041909313,0.4371466462,-0.2022054899,0.9132108436,1.046844651,0.8859726276
7.569320116,0.7994750773,0.9913229023,2.041071297,0.4218515598,-0.8993115664,1.324892073,0.07823150602,-1.016141653,-0.8797571347,-1.101062297,0.0360183106,-0.5188055216,0.9278301131,1.972860733,0.6335740593,0.4374619424,-0.1734408725,0.9787919214,1.098926837,0.9201260028
7.572013118,0.7996587374,0.9914828645,2.044381403,0.4211497909,-0.8948841933,1.326262082,0.03141466475,-1.040604048,-0.8845929625,-1.130938499,0.005607348773,-0.5169661248,0.9188124443,2.063944137,0.6617162732,0.4377616616,-0.1464733885,1.041798757,1.152120659,0.9527366168
7.574557417,0.7999137965,0.9914747686,2.047656153,0.4204738193,-0.8905581591,1.328028196,-0.02570481161,-1.06800506,-0.8895781439,-1.164005445,-0.03159642379,-0.5207243331,0.906537121,2.150075189,0.6882545016,0.4380415827,-0.1216530478,1.101409991,1.205737802,0.9833739885
7.576912448,0.8002370774,0.9912983806,2.05085326,0.4198324865,-0.8863891475,1.330167714,-0.09240570975,-1.097995622,-0.8946451367,-1.199838815,-0.07512597154,-0.5300479219,0.8911525623,2.230139334,0.7128399164,0.4383007066,-0.09930784141,1.156843662,1.259078681,1.01163567
7.579058206,0.8006245153,0.990955691,2.053931434,0.4192342118,-0.8824311671,1.332652851,-0.1678043659,-1.13018018,-0.8997317777,-1.237976599,-0.1244119856,-0.5448120405,0.8728655347,2.303110655,0.7351757522,0.4385252037,-0.07971094,1.207376904,1.311456466,1.037135383
7.580963753,0.8010712015,0.9904510494,2.056850863,0.418686893,-0.8787355321,1.335451296,-0.2509927691,-1.164158529,-0.9047661506,-1.277925624,-0.1788434786,-0.5648606632,0.8518944305,2.368039646,0.7549445324,0.4387315305,-0.06314682947,1.252344965,1.362178673,1.059556644
7.582610801,0.8015714508,0.9897909912,2.059573853,0.4181977624,-0.875350361,1.338526527,-0.3408905666,-1.199475258,-0.9096834874,-1.319161796,-0.2376983061,-0.5899210497,0.8285176542,2.42407035,0.7718962371,0.4389026459,-0.0498191208,1.291150788,1.410582212,1.078586259
7.58397717,0.802118869,0.9889842308,2.062065261,0.4177732859,-0.8723197585,1.341838408,-0.4363436167,-1.235667547,-0.9144224999,-1.361148045,-0.3002088343,-0.6196696977,0.803043018,2.470474478,0.7858109127,0.4390386335,-0.03990367193,1.323288345,1.456037747,1.093976893
7.585049986,0.8027064397,0.9880414498,2.064293001,0.4174190631,-0.8696833673,1.345343608,-0.5361217471,-1.272264783,-0.918915975,-1.403330379,-0.3655701753,-0.6537344903,0.7757894729,2.506639686,0.7964902012,0.4391460782,-0.03354753857,1.34832985,1.497942804,1.105533306
7.585812228,0.8033266154,0.9869752249,2.066228497,0.4171397439,-0.8674757602,1.348996308,-0.6389305759,-1.30877539,-0.9231056956,-1.445150279,-0.4329165232,-0.69165868,0.7471189237,2.532088835,0.8037993033,0.4392154393,-0.03082695936,1.365946209,1.535750892,1.113096772
7.58625462,0.8039714156,0.9857998078,2.067847003,0.4169389691,-0.8657259239,1.352748796,-0.7434342674,-1.34471665,-0.9269404093,-1.486059174,-0.5013603091,-0.7329410454,0.7174114968,2.546494445,0.8076490498,0.4392454037,-0.03177539457,1.375915316,1.568976023,1.116572474
7.586375568,0.8046325325,0.9845309298,2.069127969,0.4168193283,-0.8644569355,1.356552106,-0.8482793515,-1.379617139,-0.9303649212,-1.525515115,-0.5700126329,-0.7770497458,0.6870448114,2.549666552,0.8079773613,0.439242308,-0.03639364166,1.378104368,1.597179701,1.115923334
7.586168619,0.805301438,0.9831855518,2.070055315,0.4167823322,-0.8636856453,1.360356698,-0.9521063021,-1.413011938,-0.9333346425,-1.562996623,-0.6379696039,-0.8233980028,0.6564191354,2.541563187,0.8047847429,0.439201428,-0.04461690242,1.37249185,1.619999461,1.111158933
7.585633885,0.8059694934,0.9817816376,2.070617582,0.4168284038,-0.8634223355,1.364113167,-1.053569821,-1.444460383,-0.9358140564,-1.598015262,-0.7043354138,-0.8713687818,0.62593929,2.522292762,0.7981228277,0.4391201257,-0.05633010091,1.35916468,1.637150913,1.102347659
7.584784697,0.8066280596,0.980337873,2.070808104,0.416956881,-0.8636706467,1.367772865,-1.151363378,-1.47355735,-0.9377681616,-1.630113631,-0.7682557505,-0.920344397,0.5959945038,2.492111885,0.7880701958,0.4390071803,-0.07139205909,1.338302125,1.648412107,1.089618335
7.583627141,0.8072686123,0.9788733836,2.070625095,0.4171660283,-0.8644275267,1.371288572,-1.244223896,-1.499920328,-0.9391711195,-1.658873146,-0.8288958382,-0.9696776621,0.5669742713,2.451413317,0.774760927,0.4388600535,-0.08960183786,1.310185845,1.65364575,1.073141423
7.582174165,0.8078828544,0.9774074864,2.070071599,0.4174530637,-0.8656831714,1.37461515,-1.330952393,-1.523208562,-0.9400095776,-1.68392873,-0.8854671221,-1.018717636,0.539261281,2.400734485,0.7583815235,0.4386775116,-0.1107118112,1.27520131,1.652803528,1.053140958
7.580446293,0.8084628287,0.9759593844,2.069155452,0.4178141966,-0.8674212164,1.377710082,-1.410434958,-1.543126619,-0.9402696426,-1.704959276,-0.9372504733,-1.066835324,0.5132052177,2.340737077,0.7391366093,0.4384678058,-0.1344567233,1.233807709,1.645899644,1.029888011
7.578464076,0.8090010258,0.9745479287,2.067889166,0.4182446756,-0.8696189783,1.380534034,-1.481652551,-1.559425008,-0.9399495527,-1.721703995,-0.983585161,-1.113406103,0.4891405282,2.272201978,0.7172801695,0.4382323801,-0.160525354,1.186554508,1.633038092,1.003692556
7.576256178,0.8094904871,0.9731913518,2.066289708,0.4187388513,-0.8722476944,1.383051364,-1.543693807,-1.571900897,-0.9390579193,-1.733961971,-1.023882533,-1.157825309,0.4673786701,2.196023855,0.6931054117,0.4379713792,-0.1885712982,1.13406855,1.614404075,0.9749008462
7.57384956,0.8099249008,0.9719070731,2.064378278,0.4192902527,-0.8752729806,1.385230544,-1.595774837,-1.580406572,-0.937604528,-1.741586994,-1.057644084,-1.199530864,0.4481907651,2.113190599,0.6669195198,0.4376919174,-0.2182386518,1.077031488,1.590244158,0.9438925539
7.571274713,0.810298688,0.9707114174,2.062180001,0.4198916728,-0.8786553069,1.387044516,-1.637241459,-1.584848272,-0.9356114864,-1.744500755,-1.084455332,-1.237994567,0.4318180635,2.02477301,0.6390635812,0.4373975341,-0.2491445842,1.016187003,1.560884062,0.9110725806
7.568553224,0.8106070767,0.9696194622,2.059723586,0.4205352696,-0.8823505266,1.388471027,-1.667551328,-1.585179631,-0.9331085526,-1.742684996,-1.103987197,-1.272721875,0.4184692727,1.931940765,0.6099115973,0.4370863791,-0.2808791104,0.9523313776,1.52672021,0.8768633063
7.565729252,0.810846159,0.9686447862,2.05704095,0.4212126963,-0.8863106509,1.389492757,-1.686388121,-1.581419452,-0.9301249951,-1.736178287,-1.116021434,-1.303293693,0.4082996003,1.835851862,0.5798304283,0.4367694446,-0.3130474377,0.8862785744,1.488191262,0.8417066381
7.562837748,0.8110129407,0.9677995128,2.05416674,0.421915202,-0.8904840886,1.390097758,-1.693499284,-1.573629904,-0.9267049937,-1.725087596,-1.120422307,-1.329322691,0.4014387793,1.737758428,0.5492139036,0.4364456874,-0.3452299241,0.8188804573,1.445806181,0.8060513341
7.559924674,0.8111053783,0.9670939431,2.051137938,0.4226337387,-0.8948166996,1.390279297,-1.688822353,-1.561934445,-0.9228896688,-1.70956819,-1.117167855,-1.350512404,0.397956644,1.638902523,0.5184318938,0.4361299769,-0.3770413599,0.7509799244,1.400095943,0.7703553141
7.557031481,0.8111224012,0.9665365835,2.047993383,0.423359073,-0.8992523658,1.390036055,-1.672430725,-1.546488928,-0.9187316782,-1.689834393,-1.106311314,-1.3665908,0.3978972948,1.540542341,0.4878894921,0.4358150031,-0.4080622979,0.6834452205,1.351656165,0.7350627176
7.554197148,0.8110639212,0.96613405,2.044773238,0.4240819053,-0.9037337309,1.389372052,-1.644548948,-1.527503563,-0.9142868334,-1.666152285,-1.088012281,-1.377371402,0.4012549231,1.443932455,0.4579749353,0.4355066376,-0.4379041161,0.6171291079,1.301106969,0.7006185344
7.551457988,0.8109308295,0.9658909675,2.041518525,0.4247929914,-0.908203077,1.388296511,-1.60554646,-1.505232047,-0.9096088637,-1.638828208,-1.062523656,-1.38274151,0.4079739851,1.35029487,0.4290549689,0.435214521,-0.4662052154,0.5528552259,1.24907797,0.6674548752
7.548846526,0.8107249766,0.9658099813,2.038270603,0.4254832641,-0.9126030324,1.386823764,-1.555930386,-1.479961905,-0.904761065,-1.608218706,-1.030179737,-1.382640426,0.4179685087,1.260816343,0.401505675,0.4349357886,-0.4926012466,0.4914350014,1.196236729,0.6359808061
7.54639582,0.8104491411,0.9658917476,2.035070642,0.4261439579,-0.9168772901,1.384973027,-1.496340088,-1.452016858,-0.8998052074,-1.574714718,-0.9913980161,-1.377078525,0.4311064326,1.176632838,0.3756775493,0.434673013,-0.5167604368,0.4336368171,1.143249965,0.6065849521
7.544123044,0.8101069833,0.9661349306,2.031959147,0.4267667261,-0.920971406,1.382768119,-1.427541146,-1.421752277,-0.8947999586,-1.538734053,-0.9466782556,-1.366141919,0.4472139381,1.098806107,0.3518885624,0.4344340499,-0.5383900999,0.3801741298,1.090774044,0.5796317041
7.542068847,0.8097029877,0.9665362254,2.028975451,0.4273437475,-0.9248334393,1.38023717,-1.350414275,-1.389552928,-0.8898115732,-1.500734621,-0.8965887594,-1.34997622,0.466087185,1.028319309,0.3304458249,0.4342179285,-0.557215029,0.3317164733,1.039474793,0.5554521365
7.540258839,0.8092423977,0.9670904482,2.026157244,0.4278678238,-0.9284145524,1.377412296,-1.265939975,-1.355819148,-0.8849018914,-1.461188101,-0.8417601173,-1.328788286,0.4874862795,0.9660633918,0.3116199472,0.4340267701,-0.5729993299,0.2888666046,0.9899932104,0.5343421662
7.538713648,0.8087311432,0.9677905769,2.023540136,0.4283324617,-0.9316696793,1.374329163,-1.175192025,-1.320971309,-0.8801289983,-1.4205819,-0.7828804426,-1.302850654,0.5111375413,0.9128204891,0.2956426287,0.4338652801,-0.5855514109,0.2521535175,0.9429419255,0.5165627167
7.53744951,0.8081757626,0.9686278341,2.02115721,0.4287319427,-0.9345579991,1.371026586,-1.079320895,-1.285444489,-0.8755555006,-1.379423511,-0.7206858995,-1.272490997,0.5367453738,0.8692602945,0.2827191398,0.4337334129,-0.5947116787,0.2220374158,0.8989154638,0.5023325796
7.536482154,0.8075833206,0.9695918059,2.019038626,0.429061382,-0.9370434109,1.367546076,-0.979539063,-1.249674508,-0.8712356892,-1.338216883,-0.6559507546,-1.238087228,0.5639874111,0.8359301384,0.2730105172,0.4336327774,-0.60036505,0.1988929395,0.8584607165,0.4918276512
7.535817606,0.8069613201,0.9706705712,2.017211269,0.4293167739,-0.9390949902,1.363931332,-0.8771093258,-1.214103561,-0.8672212975,-1.297468885,-0.5894812921,-1.200070064,0.5925203986,0.8132472381,0.2666366445,0.4335656042,-0.6024421672,0.1830097152,0.822082664,0.4851801689
7.535459377,0.8063176127,0.9718508336,2.015698412,0.4294950272,-0.9406872928,1.360227751,-0.7733259357,-1.179171806,-0.863563958,-1.257684829,-0.5221056438,-1.158913057,0.6219886556,0.8014966658,0.2636798526,0.4335321012,-0.6009153547,0.1745906597,0.7902406597,0.4824752441
7.535412372,0.805660306,0.9731180702,2.014519423,0.4295939923,-0.941800644,1.356481893,-0.6694990025,-1.145311223,-0.8603076869,-1.219354682,-0.4546613444,-1.115126838,0.6520229481,0.8008261175,0.2641763359,0.4335336223,-0.5958037207,0.1737456758,0.7633348766,0.4837510895
7.535670284,0.8049976678,0.9744566981,2.013689538,0.4296124783,-0.9424213587,1.352740933,-0.5669403588,-1.112942208,-0.8574909899,-1.182952156,-0.3879885491,-1.069255589,0.6822448358,0.8112434208,0.2681178003,0.4335712607,-0.5871716452,0.1804909429,0.7417039734,0.4889980216
7.536239887,0.8043380262,0.9758501804,2.01321966,0.4295502716,-0.9425420263,1.34905203,-0.4669344079,-1.082465603,-0.8551543118,-1.148937988,-0.3229210625,-1.021861907,0.7122817331,0.8326396353,0.2754785872,0.433635262,-0.5751078203,0.1947601419,0.7256415581,0.4981482369
7.537114285,0.8036896673,0.9772813392,2.013116172,0.4294081581,-0.9421612797,1.345461902,-0.3707687428,-1.054271355,-0.8533177004,-1.117725253,-0.2602799556,-0.9735549875,0.7417450021,0.8647310907,0.2861341717,0.4337462102,-0.5597936298,0.2163730843,0.7153301158,0.5111137325
7.538288423,0.8030607407,0.9787324403,2.013380905,0.4291878782,-0.9412839766,1.342016193,-0.2796579248,-1.02870926,-0.8520098251,-1.089714547,-0.2008506336,-0.9249232555,0.7702712877,0.9071096421,0.2999663176,0.433886619,-0.5414007751,0.2450720636,0.7109224485,0.5277275624
7.539749724,0.8024591613,0.9801854642,2.014011033,0.4288921115,-0.9399209444,1.338758987,-0.1947596079,-1.006107945,-0.8512497293,-1.065265245,-0.1453839001,-0.8765770621,0.7975013979,0.9592471143,0.3168001228,0.4340580985,-0.5201621899,0.2805074701,0.7124844686,0.5477937848
7.541483489,0.8018925182,0.9816222125,2.014999112,0.4285244397,-0.9380890707,1.33573213,-0.1171534558,-0.986759449,-0.8510429699,-1.044684456,-0.09459002383,-0.8291325452,0.8230824604,1.020483141,0.336409377,0.4342679416,-0.4963585565,0.3222412901,0.7199959076,0.5710787432
7.543468009,0.801367984,0.9830245838,2.016333158,0.4280893067,-0.9358110115,1.332974792,-0.04782627101,-0.9709126269,-0.8513981093,-1.028246497,-0.04911779632,-0.7831805123,0.84669398,1.090045384,0.3585586327,0.4345033319,-0.4702771779,0.3697585967,0.7333830927,0.5972891259
7.545680241,0.8008922287,0.9843747927,2.017996723,0.4275919823,-0.9331148876,1.330522939,0.01233751762,-0.9587769075,-0.8523128326,-1.016169535,-0.00955476834,-0.7393039532,0.868034486,1.167063115,0.3829702903,0.4347626115,-0.4422472431,0.422470311,0.7524900723,0.6261028696
7.548094242,0.8004713348,0.9856555463,2.019969106,0.4270385169,-0.9300341339,1.328408777,0.06256447319,-0.9505218146,-0.8537737271,-1.00861603,0.0235802402,-0.6980688267,0.8868228141,1.25056482,0.4093303024,0.4350485066,-0.4126309128,0.4797178068,0.7770814293,0.6571685922
7.550676612,0.8001107184,0.9868502951,2.022225588,0.4264356873,-0.9266070259,1.326660374,0.102206215,-0.9462641908,-0.8557684266,-1.005700754,0.04985089791,-0.6600003296,0.9028192054,1.339496747,0.437315666,0.4353504052,-0.3817950292,0.5407831914,0.8068639938,0.6900903752
7.553393899,0.7998150541,0.9879434453,2.024737691,0.4257909376,-0.9228762221,1.325301244,0.1307439208,-0.9460717325,-0.8582730728,-1.007474918,0.06890128679,-0.6255917755,0.9158130008,1.432736788,0.4665741148,0.4356653244,-0.3501305952,0.6048961734,0.8414699219,0.7244533035
7.556217378,0.7995882079,0.9889205584,2.027473556,0.4251123011,-0.9188883515,1.324349955,0.1477962946,-0.9499658538,-0.861255037,-1.013929932,0.08046357809,-0.5952978722,0.9256258032,1.529104426,0.4967311367,0.4359931055,-0.3180453779,0.671243304,0.8804645226,0.7598249495
