Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
6.331596457,1.041685937,0.9729430561,1.867996147,0.4007869712,-0.9550256211,3.830523356,-0.9004482803,-1.682089102,-0.1263529225,-0.8196747303,0.0007467783931,-0.4977208369,0.8952203923,-0.5537157214,-0.5575190387,0.535789396,-1.520051027,-0.2639338988,0.5309855131,0.8290594739
6.278429903,1.040809929,0.9738917537,1.868324049,0.4005574188,-0.9540114637,3.82693367,-0.9601205739,-1.690276549,-0.1342097267,-0.8302799439,0.005692549594,-0.4919867295,0.9068542731,-0.4665122692,-0.553551195,0.5361185704,-1.521596713,-0.2587235466,0.525968604,0.8354048069
6.327542423,1.039947017,0.9748455452,1.868762413,0.4003066223,-0.9528830418,3.823398839,-0.8990050995,-1.690799974,-0.1422306567,-0.8413753325,0.01341524688,-0.4881223384,0.9185606032,-0.5547936654,-0.5686974743,0.5368633857,-1.523776494,-0.2529536694,0.5190093872,0.8423346184
6.302399321,1.039098345,0.9758033156,1.86931079,0.4000348883,-0.9516418952,3.819923686,-0.9553210302,-1.699067116,-0.1502476468,-0.8524745849,0.01799143605,-0.4819612465,0.9302448836,-0.4655690919,-0.5650470178,0.5380434018,-1.52677118,-0.2473340831,0.5145358322,0.8499336766
6.326480192,1.038265038,0.9767639393,1.869968586,0.3997425469,-0.950289695,3.816512977,-0.8985315289,-1.700334913,-0.1584084158,-0.8640325619,0.02520130029,-0.477725878,0.9419697391,-0.5559247043,-0.5808794228,0.5396331466,-1.530384181,-0.2411569407,0.5082713176,0.8581002254
6.32936632,1.037448201,0.977726287,1.870735069,0.3994299514,-0.948828248,3.813171411,-0.9514237927,-1.708655043,-0.1665455016,-0.875571088,0.02937798552,-0.4711638832,0.9536450202,-0.4647964985,-0.577533117,0.541663057,-1.534821711,-0.2351545656,0.5043700327,0.8669234042
6.328376322,1.036648921,0.9786892145,1.871609361,0.3990974784,-0.9472594875,3.809903616,-0.8990403837,-1.710647385,-0.1748053302,-0.8875345876,0.03604218505,-0.4665805874,0.9653277084,-0.5571079931,-0.594011872,0.5440943104,-1.539856978,-0.2285973019,0.4988309284,0.8762933448
6.359231995,1.035868262,0.9796515721,1.872590443,0.3987455274,-0.9455854773,3.806714141,-0.9484410987,-1.71899,-0.1830214793,-0.8994545958,0.03979082695,-0.4596447962,0.976932945,-0.4641948113,-0.5909530911,0.5469685599,-1.545722369,-0.2222401577,0.4955276596,0.8863039423
6.333190174,1.035107266,0.980612201,1.873677153,0.3983745207,-0.9438084033,3.803607455,-0.9005387877,-1.721686033,-0.1913388663,-0.9117644648,0.04587846288,-0.4547386143,0.9885126952,-0.5583424238,-0.6080366319,0.5502342661,-1.552163273,-0.21533206,0.4907418633,0.8968387006
6.391884721,1.034366952,0.9815699353,1.874868188,0.3979849034,-0.9419305752,3.800587936,-0.9463828001,-1.730019401,-0.1995921995,-0.9240056267,0.04917232577,-0.4474581796,0.9999864042,-0.4637652856,-0.6052474102,0.5539434488,-1.55943548,-0.208650233,0.4880595362,0.9079946417
6.340871486,1.033648313,0.9825236021,1.876162105,0.3975771427,-0.9399544244,3.79765987,-0.9030307436,-1.733396618,-0.2079252923,-0.9366018618,0.05465416488,-0.4422554667,1.011402759,-0.5596259964,-0.6228903839,0.5580324472,-1.567258093,-0.2014226082,0.4840522266,0.9196491209
6.427199568,1.032952318,0.9834720221,1.877557318,0.3971517282,-0.9378824998,3.794827442,-0.9452561908,-1.741688651,-0.2161736429,-0.9491027002,0.05746831957,-0.4346612704,1.022684031,-0.4635077489,-0.6203501799,0.5625632843,-1.575909553,-0.1944481826,0.4820112698,0.931902403
6.351341867,1.032279909,0.9844140096,1.879052103,0.3967091712,-0.935717466,3.792094729,-0.9065160005,-1.745721668,-0.2244799175,-0.9619224785,0.06231741888,-0.4291898937,1.033875925,-0.5609560609,-0.6385048919,0.5674601764,-1.585082763,-0.1869341579,0.4788040904,0.9446255281
6.465027055,1.031632,0.9853483734,1.880644596,0.3962500049,-0.9334620993,3.789465698,-0.9450620491,-1.75393857,-0.2326806091,-0.9746194119,0.06462892265,-0.4213144039,1.044903695,-0.4634219624,-0.6361911663,0.5727951146,-1.595078652,-0.1797010907,0.4774217359,0.9579220095
6.36451705,1.031009475,0.986273917,1.882332796,0.3957747839,-0.931119286,3.786944198,-0.9109889316,-1.758599915,-0.2409169058,-0.987597846,0.06882036225,-0.4156038884,1.055809951,-0.5623299485,-0.6548076948,0.5784801866,-1.605564185,-0.17193579,0.4750327553,0.9716566505
6.505226383,1.030413189,0.9871894427,1.884114567,0.3952840838,-0.9286920243,3.784533954,-0.9458001544,-1.766708798,-0.2490275074,-1.000427799,0.07060813449,-0.4074811355,1.066524985,-0.4635066087,-0.6526947618,0.5845976004,-1.616862958,-0.1644801469,0.4743237128,0.9859359313
6.380290973,1.029843967,0.98809375,1.885987639,0.3947785012,-0.9261834149,3.782238563,-0.9164439483,-1.771970773,-0.2571510086,-1.013499885,0.07411959846,-0.4015625847,1.077086261,-0.5637437755,-0.6717201174,0.5910472471,-1.628616296,-0.1565006791,0.472768058,1.000619204
6.547626734,1.0293026,0.988985635,1.887949607,0.3942586531,-0.9235966609,3.780061486,-0.9474639451,-1.779935418,-0.2651282487,-1.026395946,0.07536514457,-0.3932282893,1.087428301,-0.4637599437,-0.6697812939,0.5979209759,-1.641168761,-0.1488600233,0.4727429224,1.015815025
6.398544729,1.028789848,0.9898638952,1.889997937,0.3937251769,-0.9209350659,3.778006042,-0.9228677445,-1.785768268,-0.2730960641,-1.039495363,0.07817675575,-0.3871340509,1.097585872,-0.565193378,-0.6891597199,0.6051070964,-1.654137593,-0.1407053031,0.4720319407,1.031377617
6.592047428,1.028306436,0.9907273262,1.892129965,0.3931787295,-0.9182020288,3.776075406,-0.9500436701,-1.793552379,-0.2808970649,-1.052390393,0.07886398365,-0.3786252704,1.107496349,-0.4641796534,-0.687365748,0.6127066756,-1.667887377,-0.1329190347,0.4726981362,1.047417521
6.419146883,1.027853053,0.9915747279,1.894342902,0.3926199873,-0.9154010447,3.774272597,-0.9302437044,-1.799924794,-0.2886664794,-1.065449986,0.08095860611,-0.3723890589,1.117192759,-0.5666734746,-0.7070387311,0.6205967207,-1.68201203,-0.1246297027,0.4728393206,1.063783989
6.638299458,1.027430354,0.992404903,1.896633836,0.3920496458,-0.9125356986,3.77260048,-0.953526147,-1.8074925,-0.2962487845,-1.078276931,0.0810740084,-0.3637444412,1.126615198,-0.4647620048,-0.7053582392,0.6288875741,-1.696896141,-0.1167388894,0.4742009852,1.080589857
6.441950469,1.027038955,0.9932166591,1.898999732,0.3914684191,-0.9096096619,3.771061753,-0.9385510124,-1.814371048,-0.303777072,-1.091227708,0.08243759203,-0.3574015009,1.135793842,-0.5681787797,-0.7252658086,0.6374447464,-1.712110033,-0.1083571082,0.4751976025,1.097679353
6.68618717,1.026679437,0.9940088111,1.901437439,0.390877039,-0.9066266912,3.76965895,-0.9578930222,-1.821685646,-0.3110987149,-1.103918511,0.0819708331,-0.3486609875,1.144673368,-0.465503865,-0.7236659663,0.6463879882,-1.72805836,-0.1004042694,0.4772550301,1.115167442
6.466792937,1.026352339,0.994780182,1.903943693,0.390276255,-0.9035906243,3.768394428,-0.9477650147,-1.829036446,-0.3183441194,-1.116692215,0.08259244972,-0.3422476699,1.153280417,-0.569703265,-0.7437452561,0.6555712956,-1.744287956,-0.09197375299,0.4791066417,1.132893334
6.7354885,1.026058162,0.9955296028,1.906515114,0.3896668334,-0.9005053765,3.767270365,-0.9631214049,-1.836059695,-0.3253635739,-1.129178088,0.08153602358,-0.3334521732,1.161563591,-0.4664002968,-0.7421908714,0.6651233451,-1.761222264,-0.08400264965,0.4818560052,1.150973646
6.493499664,1.025797366,0.996255915,1.909148217,0.3890495571,-0.897374936,3.766288754,-0.957853935,-1.843846039,-0.332284686,-1.141705052,0.08140795678,-0.3270057969,1.169546304,-0.5712394176,-0.7623768083,0.6748869969,-1.778385719,-0.07556832726,0.4845573664,1.169243141
6.785992138,1.02557037,0.9969579779,1.911839414,0.3884252241,-0.8942033616,3.7654514,-0.9691842791,-1.850541227,-0.338961547,-1.153917758,0.07975792305,-0.3181977522,1.177183011,-0.4674461612,-0.7608323964,0.6850007269,-1.796222709,-0.06762392584,0.4879911782,1.187821674
6.521881767,1.02537755,0.9976346642,1.914585016,0.3877946479,-0.8909947777,3.764759918,-0.9687839555,-1.85872669,-0.3455182461,-1.166129308,0.07887616796,-0.3117569264,1.184492182,-0.5727808682,-0.7810589356,0.6952954804,-1.814233234,-0.05923189585,0.4915331944,1.206538077
6.83746897,1.025219239,0.998284865,1.917381243,0.3871586557,-0.8877533729,3.76421572,-0.9760495516,-1.865055313,-0.3518131078,-1.178000691,0.07663171522,-0.3029791889,1.191434437,-0.4686354027,-0.7794862263,0.7059189916,-1.832881013,-0.05136000541,0.4956396095,1.225514535
6.551737947,1.025095726,0.9989074907,1.920224218,0.3865180884,-0.8844833933,3.763820019,-0.9805154554,-1.873602433,-0.357966542,-1.189828698,0.07499603904,-0.2965833393,1.198023862,-0.5743194001,-0.7996852809,0.7166912882,-1.851644488,-0.04305723151,0.5000085878,1.244575835
6.889683849,1.025007257,0.9995014736,1.923109984,0.3858737992,-0.8811891373,3.763573821,-0.9836802415,-1.879525734,-0.3638409827,-1.20129004,0.07216011063,-0.2878798864,1.204226212,-0.4699614592,-0.7980463288,0.7277690152,-1.871005601,-0.03530430563,0.5047713753,1.263846257
6.582860863,1.024954031,1.000065771,1.9260345,0.3852266533,-0.8778749568,3.76347792,-0.9930040345,-1.888396365,-0.3695540675,-1.212667787,0.06977409797,-0.2815688463,1.21005336,-0.5758463919,-0.8181480184,0.7389614813,-1.890421469,-0.02713832349,0.5099492903,1.28314597
6.942394423,1.0249362,1.000599365,1.92899365,0.3845775263,-0.8745452459,3.7635329,-0.992035317,-1.89387598,-0.3749716043,-1.223652176,0.0663534971,-0.272983985,1.215474398,-0.471416935,-0.8164033978,0.7504339741,-1.91039199,-0.01955124173,0.5153480832,1.302601924
6.615028534,1.024953873,1.001101271,1.93198325,0.3839273037,-0.871204441,3.763739126,-1.006199769,-1.90303051,-0.3802085257,-1.234512887,0.06322488816,-0.2667984784,1.220499663,-0.5773529757,-0.8363380672,0.7619857439,-1.930354574,-0.01156987494,0.5213120238,1.322030499
6.995354548,1.025007107,1.001570531,1.934999049,0.3832768798,-0.8678570126,3.764096746,-1.001068029,-1.908028303,-0.385134461,-1.244954716,0.05923015441,-0.2583768647,1.225101704,-0.4729939617,-0.8344478815,0.773790078,-1.950824903,-0.004195593443,0.5273221765,1.341560076
6.648021019,1.025095915,1.002006224,1.938036739,0.3826271562,-0.8645074649,3.764605683,-1.02004831,-1.91742692,-0.3898617589,-1.255233924,0.05537089601,-0.2523576456,1.229290039,-0.5788299599,-0.8541447789,0.7856368793,-1.971222628,0.00355332204,0.5340447987,1.361004398
7.048305446,1.025220261,1.002407467,1.94109196,0.3819790414,-0.8611603254,3.76526564,-1.010728402,-1.921906104,-0.3942637438,-1.265069667,0.05081689316,-0.2441442329,1.233040184,-0.4746843807,-0.8520698035,0.7977073908,-1.992079259,0.01066807143,0.5406375763,1.380493748
6.681592165,1.02538006,1.00277341,1.944160304,0.3813334489,-0.8578201421,3.76607609,-1.034488721,-1.931506268,-0.3984494642,-1.274702844,0.04624296179,-0.2383321393,1.236359192,-0.5802673672,-0.8714582059,0.809781386,-2.012794777,0.01813702415,0.5480863111,1.399837701
7.10100384,1.025575177,1.00310325,1.947237324,0.3806912963,-0.8544914799,3.767036278,-1.02095939,-1.935430039,-0.4022976174,-1.283871358,0.04114844746,-0.230371265,1.239228849,-0.4764784721,-0.8691578804,0.8220487055,-2.033917546,0.02494602097,0.5552283785,1.419169195
6.715511193,1.025805429,1.003396226,1.950318542,0.3800535039,-0.8511789122,3.768145225,-1.049458861,-1.945192022,-0.4059131333,-1.292798654,0.03588031008,-0.22480715,1.241652883,-0.5816555965,-0.8881682356,0.8342805319,-2.054831968,0.03208823459,0.5633670208,1.43829664
7.153184563,1.026070584,1.003651626,1.953399452,0.3794209936,-0.8478870175,3.769401719,-1.031701674,-1.948524598,-0.4091801732,-1.301240984,0.03026838586,-0.2171429878,1.243618312,-0.4783674882,-0.885603981,0.8466734617,-2.076098425,0.03854628641,0.571021018,1.457352624
6.7495276,1.026370358,1.003868783,1.956475528,0.3787946872,-0.8446203702,3.77080432,-1.064888104,-1.958405857,-0.4121990646,-1.309403644,0.02433078121,-0.2118669991,1.245125132,-0.5829839379,-0.9041663566,0.858990386,-2.097086581,0.04531601525,0.5798081435,1.476144624
7.204599075,1.026704419,1.004047083,1.959542231,0.3781755053,-0.8413835373,3.772351357,-1.042889607,-1.961111891,-0.4148601205,-1.31706297,0.01822849295,-0.2045431396,1.246166847,-0.4803417376,-0.9013011595,0.8714354517,-2.118370881,0.05137913725,0.5879322822,1.494806735
6.783402092,1.027072384,1.004185969,1.96259502,0.3775643654,-0.838181074,3.774040932,-1.080704498,-1.971072635,-0.4172601465,-1.324408211,0.01165069805,-0.1995943868,1.246741724,-0.5842422678,-0.9193467724,0.8837636571,-2.139306593,0.05773209471,0.5973229023,1.513145234
7.25498452,1.027473821,1.004284937,1.965629356,0.3769621808,-0.8350175137,3.775870918,-1.054455425,-1.973118533,-0.4192940935,-1.331232114,0.005089462409,-0.1926530699,1.246846491,-0.4823906023,-0.9161443583,0.8961858953,-2.160480357,0.06335812922,0.6058716826,1.531295315
6.816881172,1.027908248,1.00434354,1.968640706,0.376369859,-0.8318973628,3.777838961,-1.09682888,-1.983116233,-0.4210550012,-1.337707784,-0.002095257359,-0.1880698888,1.246477605,-0.5854197238,-0.9336067923,0.9084496832,-2.181234326,0.06925190463,0.615815888,1.549062511
7.304096078,1.028375133,1.004361396,1.971624557,0.3757882999,-0.8288250947,3.779942484,-1.066325306,-1.984470085,-0.4224439692,-1.343647729,-0.009080191333,-0.1815520677,1.245637654,-0.4845038097,-0.9300332803,0.9207730503,-2.202167987,0.07440066923,0.6247399273,1.56658381
6.84972709,1.028873896,1.004338183,1.974576421,0.3752183944,-0.8258051443,3.782178687,-1.113181387,-1.994465492,-0.4235501376,-1.349208337,-0.01683408845,-0.1773712009,1.244321126,-0.5865060594,-0.9468482849,0.9328966272,-2.222611446,0.07979514755,0.6351846034,1.583664558
7.351678822,1.029403905,1.004273646,1.977491843,0.3746610228,-0.8228418994,3.784544552,-1.078424096,-1.995096931,-0.4242801939,-1.354220318,-0.02420330373,-0.1713158211,1.242534708,-0.486670767,-0.9428718575,0.9450445887,-2.243174617,0.08442906662,0.6444310571,1.600442439
6.881690507,1.029964483,1.004167594,1.980366404,0.3741170531,-0.8199396944,3.787036844,-1.129675643,-2.005048868,-0.4247189951,-1.358822995,-0.03248477563,-0.1675721942,1.240270752,-0.5874906315,-0.9589777643,0.9569512081,-2.263177197,0.08928671554,0.6553187524,1.616723333
7.397495472,1.030554903,1.004019905,1.983195736,0.3735873392,-0.8171028038,3.789652115,-1.090671351,-2.004930153,-0.4247798857,-1.362867903,-0.04019528458,-0.1620163762,1.237542086,-0.4888805122,-0.9545698625,0.9688473752,-2.28324046,0.09337101555,0.6648314892,1.63264669
6.912533279,1.031174391,1.003830529,1.985975526,0.3730727195,-0.8143354338,3.792386714,-1.146224651,-2.014799983,-0.4245429771,-1.366475835,-0.04895889259,-0.1587429519,1.234337847,-0.5883641289,-0.9699091204,0.9804614073,-2.302674606,0.09765739926,0.6761019247,1.648019306
7.441310337,1.031822127,1.003599485,1.988701523,0.3725740149,-0.8116417182,3.795236784,-1.102985028,-2.013905025,-0.423928619,-1.369519867,-0.05696416726,-0.1537210968,1.230677154,-0.4911227187,-0.9650440701,0.9920298198,-2.322109409,0.1011605176,0.6858217618,1.662980814
6.942027045,1.032497245,1.003326866,1.991369548,0.3720920273,-0.8090257106,3.798198269,-1.162738646,-2.023655636,-0.4230123722,-1.372102972,-0.06616066196,-0.1509479453,1.226546757,-0.5891158277,-0.9795610855,1.003275996,-2.340847741,0.1048446603,0.6974115498,1.677340043
7.482898127,1.033198834,1.003012839,1.9939755,0.371627538,-0.8064913743,3.801266926,-1.115281584,-2.021961307,-0.4217205898,-1.374117461,-0.07441104517,-0.1464920039,1.221970051,-0.493386289,-0.974218203,1.014442695,-2.35952974,0.1077387668,0.7072770167,1.69123891
6.96994794,1.033925939,1.002657646,1.996515362,0.3711813059,-0.8040425782,3.804438325,-1.179125068,-2.031556014,-0.4201250469,-1.375649913,-0.08398802766,-0.1442466963,1.216932552,-0.5897371883,-0.9878631377,1.025247719,-2.37744914,0.1107934322,0.7191201392,1.704486339
7.522040053,1.034677562,1.002261602,1.998985212,0.3707540657,-0.8016830909,3.807707854,-1.12747527,-2.029042353,-0.4181589401,-1.376614045,-0.09243056169,-0.140384782,1.211463313,-0.4956602229,-0.9820235222,1.03593981,-2.395255359,0.1130546082,0.7290674183,1.717226152
6.996080874,1.035452663,1.001825101,2.001381226,0.3703465267,-0.7994165687,3.811070735,-1.195290115,-2.038446408,-0.4158884756,-1.377076414,-0.1023328543,-0.1386917924,1.205543857,-0.5902190399,-0.994751382,1.046232724,-2.412237213,0.1154566688,0.7410957679,1.729270253
7.558530269,1.036250164,1.001348611,2.003699689,0.3699593706,-0.7972465544,3.814522021,-1.139479273,-2.035095989,-0.4132550606,-1.376974631,-0.1109121531,-0.1354488748,1.199210754,-0.497934237,-0.9884016045,1.056380055,-2.429050034,0.1170652001,0.751059228,1.740762345
7.020227087,1.037068946,1.000832677,2.005937,0.3695932505,-0.7951764666,3.818056611,-1.211140053,-2.044277552,-0.4103192199,-1.3763556,-0.1210818342,-0.1343288685,1.1924417,-0.5905524656,-1.000171504,1.066092707,-2.444980475,0.1187960068,0.7632032424,1.751518758
7.592184257,1.037907852,1.000277922,2.008089678,0.3692487889,-0.7932095947,3.821669259,-1.151207566,-2.040077182,-0.4070300274,-1.375179454,-0.1297406104,-0.1317262947,1.185279641,-0.5001987106,-0.9933037661,1.075628902,-2.46068946,0.1197367256,0.7731163838,1.761683543
7.0421997,1.038765692,0.9996850432,2.010154371,0.3689265764,-0.7913490913,3.825354579,-1.226582441,-2.049006202,-0.4034427726,-1.373474153,-0.1401174553,-0.131196209,1.177698947,-0.5907300934,-1.004080224,1.084696479,-2.475460572,0.1207822784,0.7853052147,1.771076202
7.622818788,1.039641238,0.9990548133,2.01212786,0.3686271705,-0.7895979649,3.829107054,-1.162573809,-2.043945045,-0.399513687,-1.371221445,-0.1487966037,-0.12925113,1.169748006,-0.5024440528,-0.9966913518,1.093558556,-2.489961147,0.1210447126,0.7951005443,1.779842295
7.061821432,1.040533234,0.9983880795,2.014007065,0.3683510933,-0.787959075,3.832921048,-1.241522842,-2.052593793,-0.3952933173,-1.368431885,-0.1593188848,-0.1293239879,1.161399067,-0.590745471,-1.006445057,1.101920311,-2.503472533,0.1213957548,0.8072626826,1.787804519
7.65028172,1.04144039,0.9976857633,2.015789054,0.3680988314,-0.7864351255,3.836790817,-1.173493033,-2.04666655,-0.3907452604,-1.36510931,-0.1679581773,-0.1280491341,1.152706158,-0.504660723,-0.9985366034,1.11004979,-2.516668205,0.1209743583,0.816872798,1.795110263
7.078934119,1.042361389,0.9969488574,2.017471044,0.3678708334,-0.7850286586,3.840710514,-1.25587247,-2.055010705,-0.3859148596,-1.361245506,-0.1785629155,-0.1287335875,1.143638375,-0.5905926,-1.007243965,1.117649796,-2.528827956,0.1206267918,0.8289369029,1.801585485
7.674423602,1.043294886,0.9961784242,2.01905041,0.3676675099,-0.7837420481,3.844674203,-1.18388224,-2.048214327,-0.38077283,-1.356865791,-0.1871011905,-0.1281371758,1.13425474,-0.5068400044,-0.9988225425,1.124992502,-2.540629536,0.119520982,0.8382942497,1.807378619
7.093406712,1.044239514,0.9953755965,2.020524688,0.3674892312,-0.7825774951,3.848675869,-1.269542071,-2.056232602,-0.3753597829,-1.351945071,-0.197724854,-0.1294374729,1.124522524,-0.5902662442,-1.006466442,1.131780015,-2.551354917,0.1184757738,0.8501894853,1.812320909
