Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
6.311409406,6.477585121,6.505234622,6.459040025,6.478400362,6.534156963
6.376076732,6.471815965,6.496236083,6.449544155,6.47075164,6.525442802
6.293342899,6.460251869,6.48814517,6.44079986,6.460808476,6.517525546
6.359197727,6.455965563,6.480641026,6.432810141,6.454673452,6.510306056
6.278219348,6.445925575,6.474062561,6.425592534,6.446258141,6.503901371
6.345173438,6.443152564,6.468088252,6.41914778,6.441671103,6.49821059
6.266119872,6.434678762,6.463057564,6.413495628,6.434823206,6.493352423
6.334076122,6.433443398,6.458642574,6.408628306,6.431812207,6.48921841
6.257101422,6.426564697,6.455182091,6.404567578,6.426558381,6.485927966
6.325964415,6.426886836,6.452350974,6.40130515,6.425146517,6.483373729
6.251215532,6.421626355,6.450477355,6.398855874,6.421507516,6.481666535
6.320873006,6.423513265,6.44924254,6.397213859,6.421705596,6.480703073
6.248499967,6.419892118,6.448970093,6.396393218,6.419699673,6.480592099
6.318830728,6.423343096,6.449335962,6.396378745,6.421510332,6.481222526
6.248967578,6.42136869,6.450665681,6.397190593,6.421142231,6.482707556
6.319849967,6.426378681,6.452632068,6.398806011,6.42456343,6.484930357
6.252621562,6.42605243,6.45555889,6.401247941,6.425831729,6.488005204
6.323930437,6.43260846,6.459117834,6.404487928,6.430853507,6.491811122
6.259450455,6.43392091,6.463625964,6.408546412,6.433745884,6.496458988
6.331051656,6.442002945,6.468762197,6.413397657,6.440350741,6.501831443
6.269420388,6.444936885,6.474828602,6.419052419,6.444847489,6.508028418
6.341175461,6.454514543,6.481516414,6.425490815,6.453007365,6.514940523
6.282491317,6.459049582,6.489114708,6.43271732,6.459085076,6.522659226
6.354253202,6.470083419,6.497319426,6.440710026,6.468762955,6.531075331
6.298599813,6.476188946,6.506413179,6.449473443,6.476387937,6.540278424
6.370226975,6.488637292,6.516097511,6.458984515,6.487544019,6.550160219
6.317670392,6.496272973,6.526641192,6.46924098,6.496673263,6.560801446
6.389010786,6.510080631,6.537754318,6.480220681,6.509254116,6.572097244
