"Time","Subsystem #1|CTLs|Vars|DGGENP","Subsystem #1|CTLs|Vars|DGGENQ","Subsystem #1|CTLs|Vars|G1POUT","Subsystem #1|CTLs|Vars|G1QOUT","Subsystem #1|CTLs|Vars|PLOADS","Subsystem #1|CTLs|Vars|Pmeas8","Subsystem #1|CTLs|Vars|QLOADS","Subsystem #1|CTLs|Vars|Qmeas8","Subsystem #1|Machines|M1|PMACH1","Subsystem #1|Machines|M1|QMACH1"
0.09885,6.696910977,1.107860903,1.976443216,-0.5401168078,7.179377873,1.681533213,2.842252275,0.00584281723,3.067880733,1.702080364
0.099,6.697335873,1.108739913,1.975081106,-0.5416337685,7.179377877,1.682127406,2.842252276,0.005509016059,3.066976387,1.705151071
0.09915,6.697729459,1.109619949,1.973746477,-0.5436137103,7.179377881,1.682682759,2.842252277,0.005104026652,3.065723655,1.707949579
0.0993,6.698086931,1.110489223,1.972457535,-0.546030356,7.179377885,1.683192089,2.842252278,0.004633158947,3.064139818,1.71044065
0.09945,6.698403978,1.111336117,1.971231748,-0.5488516526,7.179377889,1.68364882,2.84225228,0.004102576606,3.062246357,1.712593179
0.0996,6.698676832,1.112149341,1.970085628,-0.5520401948,7.179377894,1.684047079,2.842252281,0.003519212853,3.060068652,1.714380586
0.09975,6.698902316,1.112918076,1.969034512,-0.5555537602,7.179377899,1.684381771,2.842252283,0.002890676512,3.057635621,1.715781096
0.0999,6.699077878,1.113632121,1.968092296,-0.5593460476,7.179377905,1.684648645,2.842252285,0.002225137681,3.054979351,1.716777876
0.10005,6.699201621,1.114282016,1.967271477,-0.5633670245,7.179377911,1.684844343,2.842252287,0.001531196449,3.052134618,1.71735951
0.1002,6.699272323,1.114859172,1.966582813,-0.5675637638,7.179377917,1.684966446,2.842252289,8.178009963E-4,3.049138479,1.717519765
0.10035,6.699289451,1.115355976,1.966035354,-0.571881033,7.179377924,1.685013501,2.842252291,9.412525723E-5,3.046029803,1.71725782
0.1005,6.699253166,1.115765885,1.965636223,-0.5762621963,7.179377931,1.684985032,2.842252293,-6.305454461E-4,3.042848735,1.716578196
0.10065,6.699164312,1.116083511,1.965390624,-0.5806499046,7.179377939,1.684881548,2.842252296,-0.001346930515,3.039636218,1.715490581
0.1008,6.699024411,1.116304681,1.965301826,-0.5849868095,7.179377947,1.684704525,2.842252298,-0.00204588031,3.036433493,1.714009751
0.10095,6.698835637,1.116426487,1.965371081,-0.5892164407,7.179377955,1.684456381,2.842252301,-0.002718499753,3.033281554,1.712155346
0.1011,6.698600788,1.116447313,1.96559766,-0.5932838877,7.179377963,1.684140436,2.842252304,-0.00335626579,3.030220677,1.709951555
0.10125,6.69832325,1.116366858,1.9659789,-0.597136433,7.179377972,1.683760857,2.842252307,-0.003951141942,3.027289929,1.707426851
0.1014,6.698006954,1.116186121,1.966510216,-0.6007243144,7.179377982,1.683322596,2.84225231,-0.004495678772,3.024526686,1.704613646
0.10155,6.697656325,1.115907396,1.96718517,-0.604001272,7.179377991,1.682831323,2.842252313,-0.004983100666,3.02196619,1.701547848
0.1017,6.697276228,1.115534227,1.967995569,-0.6069250834,7.179378001,1.682293344,2.842252316,-0.005407382413,3.019641127,1.698268464
0.10185,6.696871904,1.115071366,1.968931535,-0.60945811,7.179378012,1.681715526,2.84225232,-0.00576331171,3.017581223,1.694817141
0.102,6.696448905,1.114524709,1.969981651,-0.6115677145,7.179378022,1.681105207,2.842252323,-0.006046538931,3.015812893,1.691237658
0.10215,6.696013026,1.113901218,1.971133092,-0.6132266061,7.179378033,1.680470111,2.842252327,-0.00625361689,3.014358918,1.687575424
0.1023,6.69557023,1.113208838,1.972371759,-0.614413191,7.179378044,1.679818252,2.84225233,-0.006382031528,3.013238146,1.683876959
0.10245,6.695126576,1.112456393,1.973682435,-0.6151117764,7.179378056,1.679157845,2.842252334,-0.006430221766,3.012465275,1.680189324
0.1026,6.694688139,1.111653483,1.975048949,-0.6153127679,7.179378067,1.678497203,2.842252338,-0.00639759397,3.01205066,1.676559493
0.10275,6.694260934,1.110810358,1.976454298,-0.61501296,7.179378079,1.677844638,2.842252342,-0.006284553139,3.012000129,1.673033953
0.1029,6.693850841,1.1099378,1.977881057,-0.6142149553,7.179378091,1.67720836,2.842252346,-0.006092477738,3.012314961,1.669658042
0.10305,6.693463528,1.10904699,1.979311286,-0.6129277024,7.179378103,1.676596383,2.84225235,-0.005823694134,3.012991774,1.666475484
0.1032,6.693104377,1.108149374,1.980726894,-0.6111661147,7.179378115,1.676016433,2.842252354,-0.005481440844,3.014022592,1.663527686
0.10335,6.692778416,1.107256523,1.982109828,-0.6089508694,7.179378128,1.67547585,2.842252358,-0.00506983748,3.015394913,1.660853333
0.1035,6.692490246,1.106379993,1.983442228,-0.60630839,7.17937814,1.674981509,2.842252362,-0.004593844188,3.01709179,1.658487847
0.10365,6.692243988,1.105531182,1.984706692,-0.6032704275,7.179378153,1.674539727,2.842252366,-0.004059217089,3.019092066,1.656462828
0.1038,6.692043218,1.104721186,1.98588651,-0.5998736773,7.179378165,1.674156188,2.84225237,-0.003472464097,3.021370596,1.654805699
0.10395,6.691890925,1.103960662,1.986965831,-0.5961595214,7.179378178,1.673835861,2.842252374,-0.002840785246,3.023898523,1.653539291
0.1041,6.69178946,1.103259686,1.987929905,-0.5921734205,7.179378191,1.67358293,2.842252378,-0.002172000423,3.026643661,1.652681441
0.10425,6.691740512,1.102627627,1.988765303,-0.5879643944,7.179378203,1.673400739,2.842252382,-0.001474467174,3.029570885,1.652244783
0.1044,6.69174507,1.10207302,1.98946008,-0.5835845281,7.179378216,1.673291733,2.842252386,-7.569805982E-4,3.032642551,1.652236505
0.10455,6.691803418,1.101603453,1.990003982,-0.5790882522,7.179378229,1.673257432,2.842252391,-2.866150614E-5,3.035819006,1.652658167
0.1047,6.691915119,1.101225464,1.990388614,-0.5745316962,7.179378241,1.673298398,2.842252395,7.011625668E-4,3.039059092,1.653505699
0.10485,6.692079022,1.100944448,1.990607569,-0.5699720574,7.179378254,1.673414226,2.842252399,0.001423087054,3.04232067,1.654769372
0.105,6.692293273,1.100764582,1.99065659,-0.5654668193,7.179378267,1.67360355,2.842252403,0.002127761951,3.045561218,1.656433892
0.10515,6.692555341,1.10068876,1.990533627,-0.5610730233,7.179378279,1.673864053,2.842252407,0.002806022009,3.048738371,1.658478619
0.1053,6.692862044,1.100718552,1.990238922,-0.5568465861,7.179378292,1.674192495,2.842252411,0.003449019485,3.051810498,1.660877761
0.10545,6.693209597,1.100854171,1.989774952,-0.5528416595,7.179378304,1.674584753,2.842252415,0.004048337348,3.054737305,1.663600624
0.1056,6.693593656,1.101094463,1.989146575,-0.549109636,7.179378316,1.675035861,2.842252419,0.004596087742,3.0574803,1.666612408
0.10575,6.694009381,1.10143692,1.988360847,-0.5456986338,7.179378329,1.675540081,2.842252423,0.005085064187,3.060003372,1.669874243
0.1059,6.694451495,1.101877704,1.987427009,-0.54265265,7.179378341,1.676090977,2.842252427,0.005508841175,3.06227332,1.673343996
0.10605,6.694914358,1.102411698,1.986356252,-0.5400111732,7.179378353,1.676681493,2.842252431,0.005861873732,3.064260202,1.676976766
0.1062,6.695392043,1.103032565,1.985161667,-0.5378085599,7.179378364,1.677304057,2.842252435,0.0061395785,3.065937801,1.68072545
0.10635,6.695878411,1.103732835,1.983858016,-0.5360735119,7.179378376,1.677950669,2.842252439,0.006338388228,3.067283991,1.684541456
0.1065,6.696367192,1.104503994,1.982461505,-0.5348287871,7.179378388,1.678613011,2.842252442,0.006455788236,3.068280952,1.688375361
0.10665,6.696852075,1.105336601,1.980989584,-0.5340908649,7.179378399,1.679282555,2.842252446,0.006490340038,3.068915451,1.692177544
0.1068,6.697326781,1.106220405,1.979460666,-0.5338696306,7.179378411,1.679950662,2.84225245,0.00644168643,3.06917901,1.695898895
0.10695,6.697785151,1.107144485,1.97789385,-0.534168282,7.179378422,1.680608704,2.842252453,0.006310547652,3.069067965,1.699491475
0.1071,6.698221223,1.108097388,1.976308688,-0.5349833041,7.179378433,1.681248166,2.842252457,0.00609870846,3.06858352,1.702909147
0.10725,6.698629311,1.109067284,1.974724855,-0.5363044112,7.179378444,1.681860765,2.842252461,0.005808993978,3.06773173,1.706108155
0.1074,6.699004071,1.110042121,1.973161916,-0.5381147331,7.179378454,1.68243856,2.842252464,0.005445231626,3.06652335,1.70904774
0.10755,6.699340577,1.11100978,1.971639052,-0.5403910813,7.179378465,1.682974063,2.842252467,0.005012206419,3.064973694,1.711690613
0.1077,6.699634374,1.111958241,1.970174803,-0.5431041791,7.179378475,1.683460342,2.842252471,0.004515599285,3.063102442,1.714003417
0.10785,6.69988154,1.112875732,1.968786858,-0.5462191194,7.179378485,1.683891118,2.842252474,0.003961910582,3.060933309,1.715957161
0.108,6.700078731,1.113750887,1.967491823,-0.5496958805,7.179378495,1.684260849,2.842252477,0.003358375139,3.058493744,1.717527531
0.10815,6.700223221,1.114572891,1.966305001,-0.5534898152,7.179378505,1.68456481,2.842252481,0.002712861746,3.055814611,1.718695073
0.1083,6.700312939,1.115331616,1.965240195,-0.5575524537,7.179378514,1.68479914,2.842252484,0.002033737371,3.052929661,1.719445576
0.10845,6.700346489,1.11601775,1.964309734,-0.5618317394,7.179378524,1.684960903,2.842252487,0.001329771779,3.049875194,1.719770104
0.1086,6.700323169,1.116622912,1.963524099,-0.56627307,7.179378533,1.685048112,2.84225249,6.100286953E-4,3.04668955,1.71966513
0.10875,6.700242981,1.117139762,1.962891958,-0.5708198855,7.179378542,1.68505976,2.842252493,-1.16245694E-4,3.043412628,1.71913244
0.1089,6.700106624,1.117562082,1.962420072,-0.5754144363,7.179378551,1.68499582,2.842252496,-8.397428955E-4,3.040085402,1.718179155
0.10905,6.699915491,1.117884856,1.962113194,-0.5799986136,7.179378559,1.684857248,2.842252498,-0.001551214022,3.036749385,1.716817567
0.1092,6.699671648,1.118104326,1.961974072,-0.584514698,7.179378568,1.684645957,2.842252501,-0.002241594021,3.03344613,1.715064933
0.10935,6.699377811,1.118218027,1.962003462,-0.5889060842,7.179378576,1.684364784,2.842252504,-0.002902126654,3.030216737,1.712943273
0.1095,6.699037311,1.11822482,1.962200101,-0.5931180486,7.179378584,1.684017445,2.842252506,-0.003524482476,3.02710133,1.710479073
0.10965,6.698654056,1.11812489,1.96256075,-0.5970984008,7.179378591,1.683608478,2.842252509,-0.004100865699,3.024138596,1.707702935
0.1098,6.698232479,1.117919742,1.963080272,-0.600798103,7.179378599,1.68314317,2.842252511,-0.004624110216,3.021365324,1.704649227
0.10995,6.697777491,1.117612174,1.96375167,-0.6041718838,7.179378606,1.682627491,2.842252514,-0.005087761143,3.018815952,1.701355667
0.1101,6.697294415,1.117206234,1.964566194,-0.6071787588,7.179378613,1.682068016,2.842252516,-0.005486142126,3.016522166,1.697862869
0.11025,6.696788929,1.116707171,1.965513445,-0.6097824802,7.17937862,1.681471835,2.842252518,-0.005814411091,3.014512516,1.694213872
0.1104,6.696266991,1.116121361,1.966581504,-0.6119519745,7.179378627,1.680846477,2.84225252,-0.00606860498,3.012812071,1.690453653
0.11055,6.69573477,1.115456228,1.967757063,-0.6136616844,7.179378633,1.680199812,2.842252522,-0.006245674067,3.011442113,1.686628587
0.1107,6.695198574,1.114720152,1.969025587,-0.6148918206,7.179378639,1.679539966,2.842252524,-0.006343507892,3.010419874,1.682785918
0.11085,6.694664768,1.113922368,1.970371462,-0.6156285952,7.179378645,1.678875218,2.842252526,-0.006360953703,3.009758318,1.678973198
0.111,6.694139701,1.113072845,1.971778111,-0.6158645044,7.17937865,1.678213906,2.842252528,-0.006297836188,3.009465971,1.675237622
0.11115,6.693629625,1.112182169,1.973228316,-0.6155980914,7.179378656,1.677564322,2.84225253,-0.006154979243,3.009546777,1.671625767
0.1113,6.69314062,1.11126142,1.974704278,-0.6148341264,7.179378661,1.676934615,2.842252531,-0.005934162343,3.010000052,1.668182709
0.11145,6.692678518,1.11032203,1.9761879,-0.6135833521,7.179378665,1.676332697,2.842252533,-0.005638106542,3.010820484,1.664951656
0.1116,6.692248827,1.109375653,1.9776609,-0.6118625785,7.17937867,1.675766143,2.842252534,-0.005270437629,3.011998122,1.661973373
0.11175,6.691856666,1.108434023,1.979105076,-0.6096943631,7.179378674,1.675242108,2.842252536,-0.004835645195,3.013518513,1.659285567
0.1119,6.691506694,1.107508809,1.980502543,-0.6071067238,7.179378678,1.674767233,2.842252537,-0.004339044176,3.015362849,1.65692248
0.11205,6.691203055,1.106611473,1.981835885,-0.6041329799,7.179378681,1.674347569,2.842252538,-0.003786726777,3.017508145,1.654914398
0.1122,6.690949316,1.105753131,1.983088437,-0.6008112647,7.179378684,1.673988491,2.842252539,-0.003185506186,3.019927541,1.653287176
0.11235,6.690748431,1.104944407,1.984244472,-0.597184077,7.179378687,1.67369463,2.84225254,-0.002542854557,3.022590604,1.652061929
0.1125,6.690602687,1.104195306,1.985289406,-0.5932978619,7.17937869,1.673469805,2.842252541,-0.001866823198,3.025463692,1.651254688
0.11265,6.690513687,1.103515081,1.986210024,-0.5892024011,7.179378692,1.673316969,2.842252541,-0.001165950712,3.028510396,1.650876121
0.1128,6.690482315,1.102912112,1.986994658,-0.5849501904,7.179378694,1.673238168,2.842252542,-4.491611366E-4,3.031691986,1.650931383
0.11295,6.69050873,1.102393799,1.987633365,-0.5805958758,7.179378695,1.673234503,2.842252542,2.743521881E-4,3.034967895,1.651419995
0.1131,6.69059236,1.101966462,1.988118092,-0.5761955223,7.179378697,1.673306119,2.842252543,9.952504013E-4,3.038296271,1.652335783
0.11325,6.69073191,1.101635256,1.988442815,-0.571805903,7.179378698,1.673452194,2.842252543,0.001704175852,3.041634519,1.653666963
0.1134,6.690925377,1.101404095,1.988603658,-0.5674838486,7.179378698,1.673670951,2.842252543,0.002391883688,3.044939848,1.655396257
0.11355,6.691170075,1.101275605,1.988598959,-0.5632854575,7.179378698,1.673959672,2.842252543,0.00304937291,3.048169876,1.657501088
0.1137,6.691462675,1.101251076,1.988429325,-0.5592653994,7.179378698,1.674314737,2.842252543,0.003668009709,3.051283204,1.659953811
0.11385,6.691799245,1.101330448,1.988097569,-0.5554763643,7.179378698,1.674731654,2.842252543,0.004239626636,3.054239904,1.662722219
0.114,6.692175305,1.101512297,1.987608907,-0.5519678718,7.179378697,1.675205122,2.842252543,0.004756652724,3.057002159,1.6657699
0.11415,6.692585887,1.101793866,1.986970614,-0.5487860259,7.179378696,1.675729095,2.842252542,0.005212230125,3.059534693,1.66905682
0.1143,6.693025604,1.102171085,1.986192075,-0.5459726864,7.179378695,1.67629686,2.842252542,0.005600321724,3.061805277,1.672539724
0.11445,6.693488717,1.102638637,1.985284645,-0.543564876,7.179378693,1.676901127,2.842252541,0.00591579797,3.06378519,1.676172874
0.1146,6.693969216,1.103190016,1.984261408,-0.5415943834,7.179378691,1.67753412,2.842252541,0.006154509531,3.065449535,1.679908627
0.11475,6.694460899,1.103817623,1.983137047,-0.5400872801,7.179378689,1.678187686,2.84225254,0.006313341017,3.066777606,1.683698053
0.1149,6.694957454,1.104512863,1.981927622,-0.539063515,7.179378686,1.678853393,2.842252539,0.006390242432,3.067753157,1.687491664
0.11505,6.695452541,1.105266257,1.980650296,-0.5385366962,7.179378683,1.679522646,2.842252538,0.006384247509,3.068364567,1.691240087
0.1152,6.695939877,1.106067576,1.979323084,-0.5385138605,7.17937868,1.680186793,2.842252537,0.006295480995,3.068605005,1.694894675
0.11535,6.696413312,1.106905974,1.977964623,-0.5389953449,7.179378676,1.680837238,2.842252536,0.006125147381,3.068472511,1.698408233
0.1155,6.696866917,1.107770135,1.976593845,-0.5399747938,7.179378672,1.681465557,2.842252534,0.005875511853,3.067969961,1.701735607
0.11565,6.697295047,1.108648424,1.975229733,-0.5414392347,7.179378668,1.68206361,2.842252533,0.005549870159,3.067105025,1.704834263
0.1158,6.697692424,1.109529047,1.97389105,-0.5433692241,7.179378663,1.68262365,2.842252531,0.005152504171,3.065890041,1.707664852
0.11595,6.698054192,1.110400205,1.97259607,-0.5457391427,7.179378658,1.68313843,2.84225253,0.004688626018,3.064341814,1.710191691
0.1161,6.698375983,1.111250254,1.971362365,-0.548517557,7.179378653,1.683601304,2.842252528,0.00416430875,3.062481373,1.712383203
0.11625,6.698653967,1.112067858,1.970206561,-0.5516676263,7.179378647,1.684006318,2.842252526,0.003586405519,3.060333683,1.714212288
0.1164,6.698884899,1.112842141,1.969144125,-0.5551476355,7.179378641,1.684348285,2.842252524,0.002962455747,3.057927292,1.715656624
0.11655,6.699066156,1.113562824,1.968189133,-0.5589117005,7.179378635,1.68462286,2.842252522,0.002300572912,3.055293958,1.716698821
0.1167,6.699195768,1.11422036,1.96735424,-0.5629101688,7.179378628,1.684826582,2.84225252,0.001609314675,3.052468178,1.717326862
0.11685,6.699272436,1.114806056,1.966650405,-0.5670903915,7.179378621,1.684956927,2.842252517,8.975978567E-4,3.049486789,1.717533927
0.117,6.699295552,1.115312186,1.966086874,-0.5713973516,7.179378614,1.685012334,2.842252515,1.745768445E-4,3.046388479,1.717318606
0.11715,6.699265199,1.115732085,1.965670982,-0.5757745347,7.179378607,1.684992219,2.842252512,-5.50468584E-4,3.043213278,1.716684828
0.1173,6.699182148,1.116060232,1.965408151,-0.5801646231,7.179378599,1.684896981,2.84225251,-0.001268250508,3.040002071,1.715641714
0.11745,6.699047845,1.116292318,1.965301867,-0.5845102262,7.179378591,1.684727991,2.842252507,-0.001969599098,3.036796089,1.714203492
0.1176,6.698864393,1.116425292,1.965353604,-0.5887547506,7.179378582,1.684487565,2.842252504,-0.002645584751,3.033636381,1.712389272
0.11775,6.698634523,1.116457395,1.965562853,-0.592843065,7.179378573,1.684178924,2.842252502,-0.003287637494,3.030563332,1.710222755
0.1179,6.69836156,1.116388178,1.965927164,-0.5967221778,7.179378564,1.683806146,2.842252499,-0.003887662025,3.027616162,1.70773196
0.11805,6.698049375,1.1162185,1.96644216,-0.6003419665,7.179378555,1.683374098,2.842252495,-0.004438139031,3.024832462,1.704948883
0.1182,6.697702342,1.11595051,1.967101602,-0.6036557521,7.179378545,1.682888375,2.842252492,-0.004932214063,3.022247732,1.701909062
0.11835,6.697325281,1.115587617,1.96789749,-0.6066208347,7.179378535,1.682355217,2.842252489,-0.005363775431,3.019894964,1.698651188
0.1185,6.696923393,1.115134443,1.968820133,-0.6091990474,7.179378525,1.681781434,2.842252486,-0.00572751797,3.017804231,1.695216648
0.11865,6.696502202,1.114596759,1.969858283,-0.6113571616,7.179378515,1.681174318,2.842252482,-0.006018992623,3.016002333,1.691649011
0.1188,6.696067478,1.113981417,1.970999243,-0.6130672871,7.179378504,1.680541556,2.842252479,-0.006234649127,3.014512458,1.687993527
0.11895,6.69562517,1.113296255,1.972229057,-0.6143071856,7.179378493,1.679891139,2.842252475,-0.00637186847,3.013353908,1.684296623
0.1191,6.69518133,1.112550008,1.973532617,-0.6150605038,7.179378482,1.679231264,2.842252471,-0.006428983586,3.012541852,1.680605329
0.11925,6.694742036,1.111752195,1.974893851,-0.6153169742,7.179378471,1.678570238,2.842252468,-0.006405294468,3.012087129,1.676966654
0.1194,6.694313313,1.110913,1.976295839,-0.615072686,7.17937846,1.677916377,2.842252464,-0.006301097636,3.011996073,1.673427169
0.11955,6.693901061,1.110043152,1.977721193,-0.6143295909,7.179378448,1.677277907,2.84225246,-0.006117665888,3.01227047,1.670032366
0.1197,6.693510973,1.109153796,1.979152014,-0.6130959603,7.179378437,1.676662867,2.842252457,-0.005857222829,3.012907453,1.666826172
0.11985,6.693148469,1.108256355,1.980570216,-0.6113860404,7.179378425,1.676079016,2.842252453,-0.005522908837,3.013899551,1.663850279
0.12,6.692818617,1.107362393,1.981957734,-0.6092198874,7.179378414,1.675533743,2.842252449,-0.005118748097,3.015234757,1.661143699
0.12015,6.692526071,1.106483475,1.983296674,-0.6066233049,7.179378402,1.675033974,2.842252445,-0.004649609432,3.016896608,1.65874224
0.1203,6.692275006,1.105631024,1.984569573,-0.6036274645,7.17937839,1.674586095,2.842252441,-0.004121162621,3.018864402,1.656677943
0.12045,6.692069061,1.104816176,1.985759637,-0.6002685423,7.179378379,1.674195861,2.842252437,-0.003539834447,3.021113423,1.654978718
0.1206,6.691911293,1.104049643,1.986850907,-0.5965874248,7.179378367,1.673868325,2.842252434,-0.002912751267,3.023615207,1.653667921
0.12075,6.691804126,1.103341572,1.987828503,-0.592629149,7.179378356,1.673607762,2.84225243,-0.002247668358,3.026337917,1.652763953
0.1209,6.691749321,1.102701416,1.988678841,-0.5884423639,7.179378344,1.673417611,2.842252426,-0.001552888773,3.029246737,1.652280038
0.12105,6.691747949,1.102137809,1.989389806,-0.5840788482,7.179378333,1.67330042,2.842252422,-8.371653628E-4,3.032304273,1.652223976
0.1212,6.691800371,1.101658449,1.989950944,-0.5795928058,7.179378322,1.673257813,2.842252419,-1.095890228E-4,3.035471072,1.652597954
0.12135,6.691906229,1.101269994,1.990353647,-0.5750402046,7.179378311,1.673290458,2.842252415,6.20529178E-4,3.03870612,1.653398523
0.1215,6.692064452,1.10097797,1.990591283,-0.5704781615,7.1793783,1.673398058,2.842252411,0.0013437865,3.041967357,1.654616581
0.12165,6.692273263,1.100786691,1.990659355,-0.5659641672,7.179378289,1.673579351,2.842252408,0.002050820293,3.045212274,1.656237444
0.1218,6.692530204,1.100699197,1.990555563,-0.5615553407,7.179378279,1.673832123,2.842252404,0.002732439735,3.048398465,1.658241043
0.12195,6.692832164,1.100717206,1.990279893,-0.5573077594,7.179378268,1.674153235,2.842252401,0.003379756132,3.051484192,1.660602157
0.1221,6.693175421,1.100841082,1.989834573,-0.5532758119,7.179378258,1.674538659,2.842252397,0.00398429988,3.054428979,1.663290601
0.12225,6.693555692,1.101069822,1.989224216,-0.549511223,7.179378248,1.674983519,2.842252394,0.00453811975,3.057194117,1.666272027
0.1224,6.693968188,1.101401067,1.988455615,-0.5460624977,7.179378238,1.67548216,2.842252391,0.005033930951,3.059743206,1.669507971
0.12255,6.694407678,1.101831125,1.987537788,-0.5429741249,7.179378228,1.676028218,2.842252388,0.005465216702,3.062042695,1.672956649
0.1227,6.694868559,1.102355017,1.986481718,-0.5402861165,7.179378219,1.676614704,2.842252384,0.005826331688,3.064062267,1.676573438
0.12285,6.695344931,1.10296654,1.985300289,-0.5380334175,7.179378209,1.677234097,2.842252381,0.006112583255,3.065775276,1.680311442
0.123,6.695830674,1.103658343,1.984008093,-0.5362453724,7.1793782,1.677878442,2.842252378,0.006320288627,3.067159123,1.684122211
0.12315,6.696319531,1.104422025,1.982621182,-0.534945421,7.179378191,1.678539452,2.842252375,0.006446815065,3.068195498,1.687956378
0.1233,6.69680519,1.10524824,1.981156881,-0.5341507385,7.179378183,1.679208614,2.842252373,0.006490603735,3.06887066,1.691764315
0.12345,6.697281365,1.106126823,1.979633507,-0.5338719535,7.179378175,1.6798773,2.84225237,0.006451176976,3.06917559,1.695496823
0.1236,6.69774188,1.107046919,1.9780701,-0.5341130141,7.179378167,1.680536872,2.842252367,0.006329135804,3.069106091,1.699105805
0.12375,6.698180748,1.107997129,1.976486168,-0.5348711396,7.179378159,1.681178798,2.842252365,0.006126148013,3.068662832,1.702544893
0.1239,6.698592247,1.108965657,1.974901386,-0.536136788,7.179378151,1.681794765,2.842252362,0.005844924708,3.067851326,1.705770045
0.12405,6.698970994,1.109940468,1.973335346,-0.5378938182,7.179378144,1.682376787,2.84225236,0.005489185567,3.066681818,1.708740142
0.1242,6.699312013,1.110909445,1.971807281,-0.540119717,7.179378137,1.682917323,2.842252357,0.005063612896,3.065169129,1.711417487
0.12435,6.699610794,1.111860547,1.970335814,-0.5427858668,7.179378131,1.683409373,2.842252355,0.004573791893,3.063332463,1.713768277
0.1245,6.699863353,1.112781969,1.968938736,-0.5458579721,7.179378124,1.683846582,2.842252353,0.004026136811,3.0611951,1.715763011
0.12465,6.700066279,1.113662295,1.967632783,-0.5492965383,7.179378118,1.684223325,2.842252351,0.0034278056,3.058784101,1.717376843
0.1248,6.700216778,1.114490641,1.966433415,-0.5530574155,7.179378112,1.684534782,2.842252349,0.002786600373,3.056129962,1.718589781
0.12495,6.700312703,1.115256797,1.965354594,-0.5570925351,7.179378107,1.684776996,2.842252347,0.00211083787,3.053266129,1.719387011
0.1251,6.700352584,1.115951354,1.964408839,-0.5613501854,7.179378102,1.684946926,2.842252346,0.001409247953,3.050228653,1.71975902
0.12525,6.70033564,1.116565826,1.963606822,-0.5657760292,7.179378097,1.685042479,2.842252344,6.908668189E-4,3.047055659,1.719701676
0.1254,6.700261795,1.117092751,1.962957422,-0.570313693,7.179378092,1.685062538,2.842252343,-3.507428944E-5,3.043786898,1.719216175
0.12555,6.700131672,1.117525785,1.962467617,-0.5749055105,7.179378088,1.68500697,2.842252341,-7.592687444E-4,3.040463251,1.718309054
0.1257,6.699946585,1.117859774,1.962142374,-0.5794933846,7.179378084,1.68487662,2.84225234,-0.001472455905,3.037126188,1.716992039
0.12585,6.699708529,1.118090819,1.961984672,-0.5840195263,7.179378081,1.684673296,2.842252339,-0.002165544591,3.033817286,1.715281846
0.126,6.699420148,1.118216312,1.961995484,-0.5884271655,7.179378077,1.684399736,2.842252338,-0.002829739424,3.030577716,1.713199976
0.12615,6.699084707,1.118234964,1.962173771,-0.592661345,7.179378074,1.684059559,2.842252337,-0.003456658736,3.027447733,1.710772436
0.1263,6.698706049,1.118146815,1.96251651,-0.5966695691,7.179378072,1.683657216,2.842252336,-0.004038443566,3.024466202,1.708029388
0.12645,6.698288555,1.117953223,1.963018765,-0.6004024145,7.179378069,1.683197913,2.842252335,-0.004567854279,3.021670142,1.705004796
0.1266,6.697837082,1.117656846,1.96367375,-0.6038141735,7.179378067,1.682687549,2.842252334,-0.005038354105,3.019094273,1.70173603
0.12675,6.697356913,1.117261594,1.964472899,-0.6068633689,7.179378066,1.682132634,2.842252334,-0.005444177878,3.016770601,1.698263401
0.1269,6.696853686,1.116772587,1.965405992,-0.6095132027,7.179378064,1.681540207,2.842252333,-0.005780388783,3.014728043,1.694629698
0.12705,6.696333334,1.116196077,1.966461274,-0.6117320131,7.179378063,1.680917751,2.842252333,-0.00604292513,3.012992065,1.690879707
0.1272,6.695802005,1.115539378,1.967625581,-0.6134936284,7.179378062,1.680273102,2.842252332,-0.006228634637,3.011584385,1.687059672
0.12735,6.695265993,1.114810768,1.968884509,-0.6147776014,7.179378061,1.679614362,2.842252332,-0.006335302482,3.010522693,1.683216762
0.1275,6.694731662,1.11401939,1.970222565,-0.6155694742,7.179378061,1.678949798,2.842252332,-0.006361669451,3.009820434,1.67939852
0.12765,6.694205365,1.113175138,1.971623258,-0.6158610488,7.179378061,1.678287745,2.842252332,-0.006307451909,3.009486635,1.675652204
0.1278,6.693693369,1.112288535,1.973069439,-0.6156501907,7.17937806,1.677636505,2.842252332,-0.006173363427,3.009525748,1.672024487
0.12795,6.693201776,1.111370611,1.974543366,-0.6149409846,7.17937806,1.677004247,2.842252332,-0.005961077563,3.009937609,1.668560629
0.1281,6.692736448,1.110432765,1.976026963,-0.6137435113,7.179378061,1.676398911,2.842252332,-0.005673212031,3.010717418,1.665304076
0.12825,6.692302933,1.109486632,1.97750196,-0.612073928,7.179378061,1.675828115,2.842252332,-0.005313293525,3.011855735,1.662295884
0.1284,6.691906395,1.108543944,1.978950145,-0.6099541569,7.179378061,1.675299064,2.842252332,-0.004885717263,3.013338601,1.659574121
0.12855,6.691551548,1.107616383,1.980353579,-0.6074116205,7.179378062,1.67481846,2.842252332,-0.004395708778,3.015147687,1.657173435
0.1287,6.691242594,1.10671544,1.98169479,-0.6044790729,7.179378062,1.674392422,2.842252332,-0.003849276466,3.017260454,1.655124571
