Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
1.948183749,0.9376913466,0.846181388,1.885749023,0.4062239282,-0.939196786,3.723352417,-0.2214990153,-0.3292835336,-0.7733337226,-0.8531080787,-0.0176243391,0.2317518872,0.5025932289,-0.09657695268,-0.08589601118,-0.3269049613,-0.03877247558,-0.06229745642,-0.0003247015554,0.09243756628
1.954072683,0.9270526122,0.836509284,1.889336737,0.4053677222,-0.9343345028,3.716761574,-0.1975329161,-0.3070424557,-0.7943055015,-0.8677641985,-0.01472015158,0.243363181,0.5026653424,-0.09890901538,-0.09696714716,-0.2607871165,-0.08402938058,-0.05822313719,0.01542462591,0.1145594313
1.860227644,0.9163167616,0.8267522765,1.89325145,0.4042860316,-0.9290359986,3.710415268,-0.1912037457,-0.2847961495,-0.7976306511,-0.8691804528,-0.0126983712,0.2480766539,0.4967030046,-0.1021839808,-0.1049810992,-0.1907982411,-0.1315928511,-0.05408209742,0.03192505807,0.1361574389
1.886928449,0.9055751022,0.8169865913,1.897505569,0.4029830301,-0.9233155049,3.704344814,-0.1699155267,-0.2665223476,-0.8231997234,-0.8894333546,-0.01017548554,0.2601356921,0.5000403262,-0.1053825529,-0.1160405825,-0.1104700233,-0.1957737254,-0.05081191656,0.05476384286,0.1654368177
1.823107137,0.8949170574,0.8073131322,1.90211243,0.4014680538,-0.9171870445,3.698582629,-0.1655206093,-0.2483879058,-0.8311212835,-0.8959032109,-0.008442852322,0.265125702,0.497274052,-0.1092609159,-0.1243002782,-0.02597518075,-0.2630142759,-0.04750164157,0.078456451,0.1945908392
1.868721685,0.8844279797,0.7978111111,1.907085266,0.3997552219,-0.9106641181,3.693161617,-0.1468389713,-0.2339877357,-0.8629114212,-0.9230279762,-0.006237718027,0.2784324893,0.5044725885,-0.1131919004,-0.1351761105,0.06882831927,-0.346814235,-0.04498229572,0.1086321746,0.2313236688
1.833868002,0.8741871102,0.7885325731,1.912435862,0.3978629101,-0.9037572724,3.688113772,-0.144177893,-0.2195893688,-0.8760477454,-0.9348503597,-0.004737881366,0.2842405886,0.5050385322,-0.1172626373,-0.1431765786,0.1673949215,-0.4330654072,-0.04235933313,0.1393840924,0.2676911285
1.895844098,0.8642658006,0.7795065083,1.918174784,0.3958130865,-0.8964755019,3.683470519,-0.1278843875,-0.2087000334,-0.9142428591,-0.9686630995,-0.002769580419,0.29921147,0.5160848745,-0.1215199312,-0.1533779938,0.276126267,-0.5353320537,-0.04041530356,0.1766532958,0.3113685616
1.888226525,0.8547260898,0.7707631459,1.924311963,0.3936305209,-0.8888250325,3.679263471,-0.1267944305,-0.1977960401,-0.932949035,-0.9857550549,-0.001400470681,0.306299886,0.5200526323,-0.1255039711,-0.1608891623,0.3889752506,-0.6400284637,-0.03829917072,0.2145033581,0.3548089784
1.962861479,0.8456196544,0.7623162967,1.930856107,0.3913419012,-0.8808096356,3.675524123,-0.1127182819,-0.1902191702,-0.9776967988,-1.025846989,0.0004535451282,0.323288977,0.5349228005,-0.129890574,-0.1703194461,0.5122226342,-0.7602990096,-0.03672062376,0.2590149108,0.4054111395
