Time,Subsystem #1|CTLs|Vars|G1POUT,Subsystem #1|CTLs|Vars|G1QOUT,Subsystem #1|CTLs|Vars|PCAP1,Subsystem #1|CTLs|Vars|PI1,Subsystem #1|CTLs|Vars|PI2,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI4,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI6,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|PLOAD1,Subsystem #1|CTLs|Vars|PLOAD2,Subsystem #1|CTLs|Vars|PLOAD3,Subsystem #1|CTLs|Vars|PLOAD4,Subsystem #1|CTLs|Vars|QCAP1,Subsystem #1|CTLs|Vars|QI1,Subsystem #1|CTLs|Vars|QI2,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI4,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI6,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|QLOAD1,Subsystem #1|CTLs|Vars|QLOAD2,Subsystem #1|CTLs|Vars|QLOAD3,Subsystem #1|CTLs|Vars|QLOAD4,Subsystem #1|CTLs|Vars|Qmeas8,Subsystem #1|Machines|M1|PMACH1,Subsystem #1|Machines|M1|QMACH1
0.09645,1.988162001,-0.575709299,0,-1.343481246,-0.980541602,0.79940981,-0.892446068,0.990162088,-1.09300009,2.03898748,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.422137715,-0.432189277,-0.902709277,-0.35900002,1.323921287,0.650615783,0.322235001,0.423212223,0.432189277,0.001074507,3.038656366,1.652455058
0.0966,1.988468733,-0.571324657,0,-1.343481246,-0.980541602,0.799564033,-0.892446068,0.990468817,-1.093000085,2.042326806,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.421430728,-0.432189277,-0.898324636,-0.359000019,1.325092444,0.650615783,0.322235001,0.423212222,0.432189277,0.001781495,3.041992923,1.653831188
0.09675,1.9886113,-0.567013823,0,-1.343481246,-0.980541602,0.79979068,-0.892446068,0.990611381,-1.093000081,2.045649857,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.420745967,-0.432189277,-0.894013803,-0.359000017,1.326669063,0.650615783,0.322235001,0.423212222,0.432189277,0.002466255,3.045291845,1.655603166
0.0969,1.988588298,-0.562832774,0,-1.343481246,-0.980541602,0.800086931,-0.892446068,0.990588375,-1.093000077,2.048914027,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.420092401,-0.432189277,-0.889832756,-0.359000016,1.328630601,0.650615783,0.322235001,0.423212222,0.432189277,0.003119822,3.048510823,1.657747862
0.09705,1.988400571,-0.55883598,0,-1.343481246,-0.980541602,0.800449067,-0.892446068,0.990400646,-1.093000073,2.052077457,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.419478612,-0.432189277,-0.885835962,-0.359000014,1.330951387,0.650615783,0.322235001,0.423212222,0.432189277,0.00373361,3.051608603,1.660237077
0.0972,1.988051189,-0.555075849,0,-1.343481246,-0.980541602,0.800872506,-0.892446068,0.99005126,-1.093000068,2.055099601,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.418912709,-0.432189277,-0.882075833,-0.359000013,1.333600839,0.650615783,0.322235001,0.423212222,0.432189277,0.004299513,3.054545463,1.663038131
0.09735,1.987545621,-0.551601527,0,-1.343481246,-0.980541602,0.801351859,-0.892446068,0.989545689,-1.093000064,2.057941751,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.41840219,-0.432189277,-0.878601512,-0.359000012,1.336544253,0.650615783,0.322235001,0.423212222,0.432189277,0.004810032,3.057283847,1.666114186
0.0975,1.986891366,-0.548458685,0,-1.343481246,-0.980541602,0.801881002,-0.892446068,0.98889143,-1.09300006,2.06056757,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.417953828,-0.432189277,-0.875458671,-0.35900001,1.339742849,0.650615783,0.322235001,0.423212222,0.432189277,0.005258395,3.059788793,1.669424824
0.09765,1.986098041,-0.545688673,0,-1.343481246,-0.980541602,0.802453156,-0.892446068,0.988098102,-1.093000056,2.06294362,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.417573562,-0.432189277,-0.872688659,-0.359000009,1.343154591,0.650615783,0.322235001,0.423212222,0.432189277,0.00563866,3.062028441,1.672926489
0.0978,1.985177194,-0.543327955,0,-1.343481246,-0.980541602,0.80306097,-0.892446068,0.987177251,-1.093000051,2.065039749,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.417266418,-0.432189277,-0.870327943,-0.359000007,1.346734661,0.650615783,0.322235001,0.423212222,0.432189277,0.005945804,3.06397448,1.676573198
0.09795,1.984142097,-0.541407704,0,-1.343481246,-0.980541602,0.803696624,-0.892446068,0.986142151,-1.093000047,2.066829526,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.417036434,-0.432189277,-0.868407693,-0.359000006,1.350436046,0.650615783,0.322235001,0.423212222,0.432189277,0.006175789,3.06560246,1.68031714
0.0981,1.983007595,-0.539953332,0,-1.343481246,-0.980541602,0.804351926,-0.892446068,0.985007646,-1.093000043,2.068290599,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.416886607,-0.432189277,-0.866953323,-0.359000005,1.354210249,0.650615783,0.322235001,0.423212222,0.432189277,0.006325616,3.066892158,1.684109292
0.09825,1.981789884,-0.538984089,0,-1.343481246,-0.980541602,0.805018423,-0.892446068,0.98378993,-1.093000038,2.069404943,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.416818867,-0.432189277,-0.865984081,-0.359000003,1.358007943,0.650615783,0.322235001,0.423212222,0.432189277,0.006393356,3.067827834,1.687900144
0.0984,1.980506234,-0.538512862,0,-1.343481246,-0.980541602,0.805687508,-0.892446068,0.982506276,-1.093000034,2.070159119,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.416834058,-0.432189277,-0.865512855,-0.359000002,1.36177961,0.650615783,0.322235001,0.423212222,0.432189277,0.006378164,3.068398393,1.691640374
0.09855,1.979174734,-0.538545963,0,-1.343481246,-0.980541602,0.806350531,-0.892446068,0.981174772,-1.09300003,2.070544428,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.416931937,-0.432189277,-0.865545957,-0.359,1.365476239,0.650615783,0.322235001,0.423212222,0.432189277,0.006280285,3.068597537,1.695281471
0.0987,1.97781408,-0.539082976,0,-1.343481246,-0.980541602,0.80699891,-0.892446068,0.979814114,-1.093000025,2.070557007,1.343481246,0.980541602,0.873908967,0.892446068,0,-0.650615783,-0.322235001,0.41711118,-0.432189277,-0.866082972,-0.358999999,1.369050021,0.650615783,0.322235001,0.423212222,0.432189277,0.006101042,3.068423847,1.698776428
0.09885,1.976443216,-0.540116808,0,-1.343481246,-0.980541602,0.807624246,-0.892446068,0.978443247,-1.093000021,2.070197844,1.343481246,0.980541602,0.873908966,0.892446068,0,-0.650615783,-0.322235001,0.417369405,-0.432189277,-0.867116805,-0.358999997,1.372454917,0.650615783,0.322235001,0.423212222,0.432189277,0.005842817,3.067880733,1.702080364
0.099,1.975081106,-0.541633769,0,-1.343481246,-0.980541602,0.80821844,-0.892446068,0.977081133,-1.093000016,2.06947277,1.343481246,0.980541602,0.873908966,0.892446068,0,-0.650615783,-0.322235001,0.417703206,-0.432189277,-0.868633767,-0.358999996,1.375647309,0.650615783,0.322235001,0.423212222,0.432189277,0.005509016,3.066976387,1.705151071
0.09915,1.973746477,-0.54361371,0,-1.343481246,-0.980541601,0.808773793,-0.892446068,0.9757465,-1.093000012,2.068392317,1.343481246,0.980541601,0.873908966,0.892446068,0,-0.650615783,-0.322235001,0.418108195,-0.432189277,-0.87061371,-0.358999995,1.37858656,0.650615783,0.322235001,0.423212222,0.432189277,0.005104027,3.065723655,1.707949579
0.0993,1.972457535,-0.546030356,0,-1.343481246,-0.980541601,0.809283123,-0.892446068,0.974457553,-1.093000008,2.066971571,1.343481246,0.980541601,0.873908966,0.892446068,0,-0.650615783,-0.322235001,0.418579063,-0.432189277,-0.873030357,-0.358999993,1.381235496,0.650615783,0.322235001,0.423212222,0.432189277,0.004633159,3.064139818,1.71044065
0.09945,1.971231748,-0.548851653,0,-1.343481246,-0.980541601,0.809739854,-0.892446067,0.973231762,-1.093000003,2.065229958,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.419109646,-0.432189277,-0.875851655,-0.358999992,1.383560897,0.650615783,0.322235001,0.423212222,0.432189277,0.004102577,3.062246357,1.712593179
0.0996,1.970085628,-0.552040195,0,-1.343481246,-0.980541601,0.810138113,-0.892446067,0.972085638,-1.092999999,2.063190944,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.419693009,-0.432189277,-0.879040198,-0.35899999,1.385533883,0.650615783,0.322235001,0.423212222,0.432189277,0.003519213,3.060068652,1.714380586
0.09975,1.969034512,-0.55555376,0,-1.343481246,-0.980541601,0.810472805,-0.892446067,0.971034518,-1.092999994,2.060881721,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.420321546,-0.432189277,-0.882553765,-0.358999989,1.387130252,0.650615783,0.322235001,0.423212222,0.432189277,0.002890677,3.057635621,1.715781096
0.0999,1.968092296,-0.559346048,0,-1.343481246,-0.980541601,0.810739679,-0.892446067,0.970092297,-1.09299999,2.058332856,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.420987084,-0.432189277,-0.886346054,-0.358999987,1.388330654,0.650615783,0.322235001,0.423212222,0.432189277,0.002225138,3.054979351,1.716777876
0.10005,1.967271477,-0.563367025,0,-1.343481246,-0.980541601,0.810935377,-0.892446067,0.969271473,-1.092999986,2.055577816,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.421681026,-0.432189277,-0.890367033,-0.358999986,1.389120965,0.650615783,0.322235001,0.423212222,0.432189277,0.001531196,3.052134618,1.71735951
0.1002,1.966582813,-0.567563764,0,-1.343481246,-0.980541601,0.81105748,-0.892446067,0.968582805,-1.092999981,2.052652598,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.422394421,-0.432189277,-0.894563773,-0.358999984,1.389492319,0.650615783,0.322235001,0.423212222,0.432189277,8.18E-04,3.049138479,1.717519765
0.10035,1.966035354,-0.571881033,0,-1.343481246,-0.980541601,0.811104535,-0.892446067,0.968035342,-1.092999977,2.049595211,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.423118097,-0.432189277,-0.898881044,-0.358999983,1.389441248,0.650615783,0.322235001,0.423212222,0.432189277,9.41E-05,3.046029803,1.71725782
0.1005,1.965636223,-0.576262196,0,-1.343481246,-0.980541601,0.811076066,-0.892446067,0.967636206,-1.092999972,2.04644522,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.423842767,-0.432189277,-0.903262209,-0.358999982,1.388969562,0.650615783,0.322235001,0.423212222,0.432189277,-6.31E-04,3.042848735,1.716578196
0.10065,1.965390624,-0.580649905,0,-1.343481246,-0.980541601,0.810972582,-0.892446067,0.967390602,-1.092999968,2.043243252,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.424559153,-0.432189277,-0.907649919,-0.35899998,1.388084386,0.650615783,0.322235001,0.423212222,0.432189277,-0.001346931,3.039636218,1.715490581
0.1008,1.965301826,-0.58498681,0,-1.343481246,-0.980541601,0.810795559,-0.892446067,0.9673018,-1.092999964,2.040030449,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.425258102,-0.432189277,-0.911986825,-0.358999979,1.386798007,0.650615783,0.322235001,0.423212222,0.432189277,-0.00204588,3.036433493,1.714009751
0.10095,1.965371081,-0.589216441,0,-1.343481246,-0.980541601,0.810547415,-0.892446067,0.96737105,-1.092999959,2.036847988,1.343481246,0.980541601,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.425930722,-0.432189277,-0.916216458,-0.358999977,1.385127635,0.650615783,0.322235001,0.423212222,0.432189277,-0.0027185,3.033281554,1.712155346
0.1011,1.96559766,-0.593283888,0,-1.343481246,-0.9805416,0.81023147,-0.892446067,0.967597625,-1.092999955,2.033736581,1.343481246,0.9805416,0.873908966,0.892446067,0,-0.650615783,-0.322235001,0.426568488,-0.432189277,-0.920283906,-0.358999976,1.383095217,0.650615783,0.322235001,0.423212222,0.432189277,-0.003356266,3.030220677,1.709951555
0.10125,1.9659789,-0.597136433,0,-1.343481246,-0.9805416,0.809851892,-0.892446067,0.967978859,-1.09299995,2.030735947,1.343481246,0.9805416,0.873908965,0.892446067,0,-0.650615783,-0.322235001,0.427163364,-0.432189277,-0.924136453,-0.358999974,1.380727151,0.650615783,0.322235001,0.423212222,0.432189277,-0.003951142,3.027289929,1.707426851
0.1014,1.966510216,-0.600724314,0,-1.343481246,-0.9805416,0.809413631,-0.892446067,0.968510171,-1.092999946,2.027884367,1.343481246,0.9805416,0.873908965,0.892446067,0,-0.650615783,-0.322235001,0.427707901,-0.432189277,-0.927724336,-0.358999973,1.378053908,0.650615783,0.322235001,0.423212222,0.432189277,-0.004495679,3.024526686,1.704613646
0.10155,1.96718517,-0.604001272,0,-1.343481246,-0.9805416,0.808922358,-0.892446066,0.96918512,-1.092999941,2.02521821,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235001,0.428195322,-0.432189276,-0.931001296,-0.358999971,1.375109697,0.650615783,0.322235001,0.423212222,0.432189276,-0.004983101,3.02196619,1.701547848
0.1017,1.967995569,-0.606925083,0,-1.343481246,-0.9805416,0.808384379,-0.892446066,0.969995514,-1.092999937,2.02277149,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235001,0.428619604,-0.432189276,-0.933925108,-0.35899997,1.371932047,0.650615783,0.322235001,0.423212222,0.432189276,-0.005407382,3.019641127,1.698268464
0.10185,1.968931535,-0.60945811,0,-1.343481246,-0.9805416,0.807806561,-0.892446066,0.970931474,-1.092999933,2.020575456,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235001,0.428975533,-0.432189276,-0.936458137,-0.358999969,1.368561334,0.650615783,0.322235001,0.423212222,0.432189276,-0.005763312,3.017581223,1.694817141
0.102,1.969981651,-0.611567715,0,-1.343481246,-0.9805416,0.807196242,-0.892446066,0.971981586,-1.092999929,2.01865823,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235001,0.429258761,-0.432189276,-0.938567743,-0.358999967,1.36504033,0.650615783,0.322235001,0.423212222,0.432189276,-0.006046539,3.015812893,1.691237658
0.10215,1.971133092,-0.613226606,0,-1.343481246,-0.9805416,0.806561146,-0.892446066,0.973133022,-1.092999925,2.017044441,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429465839,-0.432189276,-0.940226636,-0.358999966,1.361413707,0.650615783,0.322235,0.423212222,0.432189276,-0.006253617,3.014358918,1.687575424
0.1023,1.972371759,-0.614413191,0,-1.343481246,-0.9805416,0.805909287,-0.892446066,0.974371685,-1.092999922,2.015754939,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429594253,-0.432189276,-0.941413222,-0.358999965,1.357727488,0.650615783,0.322235,0.423212222,0.432189276,-0.006382032,3.013238146,1.683876959
0.10245,1.973682435,-0.615111776,0,-1.343481246,-0.9805416,0.80524888,-0.892446066,0.975682356,-1.092999919,2.014806524,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429642443,-0.432189276,-0.942111809,-0.358999964,1.354028531,0.650615783,0.322235,0.423212222,0.432189276,-0.006430222,3.012465275,1.680189324
0.1026,1.975048949,-0.615312768,0,-1.343481246,-0.9805416,0.804588239,-0.892446066,0.977048865,-1.092999916,2.014211739,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429609815,-0.432189276,-0.942312802,-0.358999963,1.350363957,0.650615783,0.322235,0.423212221,0.432189276,-0.006397594,3.01205066,1.676559493
0.10275,1.976454298,-0.61501296,0,-1.343481246,-0.9805416,0.803935673,-0.892446066,0.97845421,-1.092999913,2.013978703,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429496775,-0.432189276,-0.942012996,-0.358999962,1.346780482,0.650615783,0.322235,0.423212221,0.432189276,-0.006284553,3.012000129,1.673033953
0.1029,1.977881057,-0.614214955,0,-1.343481246,-0.9805416,0.803299395,-0.892446066,0.979880964,-1.09299991,2.014110966,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429304699,-0.432189276,-0.941214993,-0.358999961,1.343324193,0.650615783,0.322235,0.423212221,0.432189276,-0.006092478,3.012314961,1.669658042
0.10305,1.979311286,-0.612927702,0,-1.343481246,-0.9805416,0.802687419,-0.892446066,0.981311189,-1.092999907,2.01460747,1.343481246,0.9805416,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.429035915,-0.432189276,-0.939927741,-0.35899996,1.340039619,0.650615783,0.322235,0.423212221,0.432189276,-0.005823694,3.012991774,1.666475484
0.1032,1.980726894,-0.611166115,0,-1.343481246,-0.980541599,0.802107468,-0.892446066,0.982726793,-1.092999905,2.015462557,1.343481246,0.980541599,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.428693662,-0.432189276,-0.938166155,-0.35899996,1.336969398,0.650615783,0.322235,0.423212221,0.432189276,-0.005481441,3.014022592,1.663527686
0.10335,1.982109828,-0.608950869,0,-1.343481246,-0.980541599,0.801566886,-0.892446066,0.984109722,-1.092999903,2.016665953,1.343481246,0.980541599,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.428282059,-0.432189276,-0.935950911,-0.358999959,1.334153691,0.650615783,0.322235,0.423212221,0.432189276,-0.005069837,3.015394913,1.660853333
0.1035,1.983442228,-0.60630839,0,-1.343481246,-0.980541599,0.801072544,-0.892446066,0.985442117,-1.092999901,2.018202917,1.343481246,0.980541599,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.427806065,-0.432189276,-0.933308433,-0.358999958,1.331629566,0.650615783,0.322235,0.423212221,0.432189276,-0.004593844,3.01709179,1.658487847
0.10365,1.984706692,-0.603270428,0,-1.343481246,-0.980541599,0.800630763,-0.892446066,0.986706577,-1.092999899,2.020054385,1.343481246,0.980541599,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.427271438,-0.432189276,-0.930270472,-0.358999958,1.329430595,0.650615783,0.322235,0.423212221,0.432189276,-0.004059217,3.019092066,1.656462828
0.1038,1.98588651,-0.599873677,0,-1.343481246,-0.980541599,0.800247224,-0.892446066,0.987886391,-1.092999898,2.022197155,1.343481246,0.980541599,0.873908965,0.892446066,0,-0.650615783,-0.322235,0.426684685,-0.432189276,-0.926873723,-0.358999957,1.327586381,0.650615783,0.322235,0.423212221,0.432189276,-0.003472464,3.021370596,1.654805699
0.10395,1.986965831,-0.596159521,0,-1.343481246,-0.980541599,0.799926896,-0.892446066,0.988965708,-1.092999896,2.024604192,1.343481246,0.980541599,0.873908964,0.892446066,0,-0.650615783,-0.322235,0.426053006,-0.432189276,-0.923159569,-0.358999957,1.326122058,0.650615783,0.322235,0.423212221,0.432189276,-0.002840785,3.023898523,1.653539291
0.1041,1.987929905,-0.592173421,0,-1.343481246,-0.980541599,0.799673966,-0.892446065,0.989929777,-1.092999895,2.027244935,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.425384221,-0.432189276,-0.919173469,-0.358999956,1.325058005,0.650615783,0.322235,0.423212221,0.432189276,-0.002172,3.026643661,1.652681441
0.10425,1.988765303,-0.587964394,0,-1.343481246,-0.980541599,0.799491774,-0.892446065,0.990765171,-1.092999894,2.030085662,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.424686688,-0.432189276,-0.914964445,-0.358999956,1.324409516,0.650615783,0.322235,0.423212221,0.432189276,-0.001474467,3.029570885,1.652244783
0.1044,1.98946008,-0.583584528,0,-1.343481246,-0.980541599,0.799382769,-0.892446065,0.991459944,-1.092999893,2.033089938,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.423969201,-0.432189276,-0.91058458,-0.358999955,1.324186491,0.650615783,0.322235,0.423212221,0.432189276,-7.57E-04,3.032642551,1.652236505
0.10455,1.990003982,-0.579088252,0,-1.343481246,-0.980541599,0.799348468,-0.892446065,0.992003842,-1.092999892,2.036219059,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.423240882,-0.432189276,-0.906088305,-0.358999955,1.324393333,0.650615783,0.322235,0.423212221,0.432189276,-2.87E-05,3.035819006,1.652658167
0.1047,1.990388614,-0.574531696,0,-1.343481246,-0.980541599,0.799389433,-0.892446065,0.99238847,-1.092999891,2.039432538,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.422511058,-0.432189275,-0.901531751,-0.358999955,1.325028799,0.650615783,0.322235,0.423212221,0.432189275,7.01E-04,3.039059092,1.653505699
0.10485,1.990607569,-0.569972057,0,-1.343481246,-0.980541599,0.799505262,-0.892446065,0.99260742,-1.092999891,2.042688665,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.421789134,-0.432189275,-0.896972113,-0.358999955,1.326085961,0.650615783,0.322235,0.423212221,0.432189275,0.001423087,3.04232067,1.654769372
0.105,1.99065659,-0.565466819,0,-1.343481246,-0.980541599,0.799694586,-0.892446065,0.992656438,-1.092999891,2.045945049,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.421084459,-0.432189275,-0.892466876,-0.358999955,1.327552306,0.650615783,0.322235,0.423212221,0.432189275,0.002127762,3.045561218,1.656433892
0.10515,1.990533627,-0.561073023,0,-1.343481246,-0.980541599,0.799955089,-0.892446065,0.992533471,-1.09299989,2.049159152,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.420406199,-0.432189275,-0.888073082,-0.358999955,1.329409839,0.650615783,0.322235,0.423212221,0.432189275,0.002806022,3.048738371,1.658478619
0.1053,1.990238922,-0.556846586,0,-1.343481246,-0.980541599,0.800283531,-0.892446065,0.992238762,-1.09299989,2.05228892,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.419763201,-0.432189275,-0.883846646,-0.358999955,1.331635309,0.650615783,0.322235,0.423212221,0.432189275,0.003449019,3.051810498,1.660877761
0.10545,1.989774952,-0.55284166,0,-1.343481246,-0.980541599,0.800675789,-0.892446065,0.991774788,-1.09299989,2.055293332,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.419163883,-0.432189275,-0.87984172,-0.358999955,1.334200416,0.650615783,0.322235,0.423212221,0.432189275,0.004048337,3.054737305,1.663600624
0.1056,1.989146575,-0.549109636,0,-1.343481246,-0.980541599,0.801126896,-0.892446065,0.991146407,-1.092999891,2.058132887,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.418616133,-0.432189275,-0.876109698,-0.358999955,1.337072367,0.650615783,0.322235,0.423212221,0.432189275,0.004596088,3.0574803,1.666612408
0.10575,1.988360847,-0.545698634,0,-1.343481246,-0.980541599,0.801631117,-0.892446065,0.990360675,-1.092999891,2.060770274,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.418127156,-0.432189275,-0.872698697,-0.358999955,1.340214225,0.650615783,0.322235,0.423212221,0.432189275,0.005085064,3.060003372,1.669874243
0.1059,1.987427009,-0.54265265,0,-1.343481246,-0.980541599,0.802182013,-0.892446065,0.989426833,-1.092999891,2.063170745,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417703379,-0.432189275,-0.869652715,-0.358999955,1.343585494,0.650615783,0.322235,0.42321222,0.432189275,0.005508841,3.06227332,1.673343996
0.10605,1.986356252,-0.540011173,0,-1.343481246,-0.980541599,0.802772529,-0.892446065,0.988356073,-1.092999892,2.065302663,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417350347,-0.432189275,-0.867011239,-0.358999955,1.347142519,0.650615783,0.322235,0.42321222,0.432189275,0.005861874,3.064260202,1.676976766
0.1062,1.985161667,-0.53780856,0,-1.343481246,-0.980541599,0.803395093,-0.892446065,0.987161484,-1.092999893,2.067137943,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417072642,-0.432189275,-0.864808627,-0.358999955,1.350839232,0.650615783,0.322235,0.42321222,0.432189275,0.006139579,3.065937801,1.68072545
0.10635,1.983858016,-0.536073512,0,-1.343481246,-0.980541599,0.804041705,-0.892446065,0.985857829,-1.092999894,2.068652346,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.416873832,-0.432189275,-0.86307358,-0.358999956,1.354627726,0.650615783,0.322235,0.42321222,0.432189275,0.006338388,3.067283991,1.684541456
0.1065,1.982461505,-0.534828787,0,-1.343481246,-0.980541599,0.804704047,-0.892446065,0.984461315,-1.092999895,2.069825857,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.416756432,-0.432189275,-0.861828857,-0.358999956,1.358458892,0.650615783,0.322235,0.42321222,0.432189275,0.006455788,3.068280952,1.688375361
0.10665,1.980989584,-0.534090865,0,-1.343481246,-0.980541599,0.805373591,-0.892446065,0.98298939,-1.092999896,2.070642957,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.41672188,-0.432189275,-0.861090936,-0.358999956,1.362283116,0.650615783,0.322235,0.42321222,0.432189275,0.00649034,3.068915451,1.692177544
0.1068,1.979460666,-0.533869631,0,-1.343481246,-0.980541599,0.806041699,-0.892446065,0.981460468,-1.092999897,2.071092754,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.416770534,-0.432189275,-0.860869703,-0.358999957,1.366050967,0.650615783,0.322235,0.42321222,0.432189275,0.006441686,3.06917901,1.695898895
0.10695,1.97789385,-0.534168282,0,-1.343481246,-0.980541599,0.80669974,-0.892446065,0.979893649,-1.092999899,2.071169158,1.343481246,0.980541599,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.416901673,-0.432189275,-0.861168355,-0.358999957,1.369713832,0.650615783,0.322235,0.42321222,0.432189275,0.006310548,3.069067965,1.699491475
0.1071,1.976308688,-0.534983304,0,-1.343481246,-0.980541598,0.807339202,-0.892446065,0.978308484,-1.0929999,2.070870968,1.343481246,0.980541598,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417113512,-0.432189275,-0.861983378,-0.358999958,1.373224588,0.650615783,0.322235,0.42321222,0.432189275,0.006098708,3.06858352,1.702909147
0.10725,1.974724855,-0.536304411,0,-1.343481246,-0.980541598,0.807951801,-0.892446065,0.976724647,-1.092999902,2.070201807,1.343481246,0.980541598,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417403226,-0.432189275,-0.863304487,-0.358999958,1.376538222,0.650615783,0.322235,0.42321222,0.432189275,0.005808994,3.06773173,1.706108155
0.1074,1.973161916,-0.538114733,0,-1.343481246,-0.980541598,0.808529596,-0.892446065,0.975161705,-1.092999903,2.069170085,1.343481246,0.980541598,0.873908964,0.892446065,0,-0.650615783,-0.322235,0.417766989,-0.432189275,-0.86511481,-0.358999959,1.379612416,0.650615783,0.322235,0.42321222,0.432189275,0.005445232,3.06652335,1.70904774
