Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|PI3,Subsystem #1|CTLs|Vars|PI5,Subsystem #1|CTLs|Vars|PI7,Subsystem #1|CTLs|Vars|QI3,Subsystem #1|CTLs|Vars|QI5,Subsystem #1|CTLs|Vars|QI7,Subsystem #1|CTLs|Vars|PF12,Subsystem #1|CTLs|Vars|PF23,Subsystem #1|CTLs|Vars|PF34,Subsystem #1|CTLs|Vars|PF37a,Subsystem #1|CTLs|Vars|PF62,Subsystem #1|CTLs|Vars|PF65,Subsystem #1|CTLs|Vars|PF76,Subsystem #1|CTLs|Vars|QF12,Subsystem #1|CTLs|Vars|QF23,Subsystem #1|CTLs|Vars|QF34,Subsystem #1|CTLs|Vars|QF37a,Subsystem #1|CTLs|Vars|QF62,Subsystem #1|CTLs|Vars|QF65,Subsystem #1|CTLs|Vars|QF76
7.541062694,0.9642046738,0.5514529604,2.004287941,0.4309735933,-0.8947129586,1.409904424,-0.01071325982,-1.211321659,-0.4674915801,-0.7321137579,0.2456761028,-0.1294690912,1.11869293,0.7528515501,0.2809650211,0.5043447675,-0.6537003494,0.1193616746,0.5101967529,0.4526077393
7.54552452,0.9624003751,0.5558105907,2.006785875,0.4299515709,-0.8917533318,1.401146145,0.1978561652,-1.122947876,-0.5378840548,-0.7119956537,0.3486913801,-0.07032157903,1.154059344,0.9142217641,0.3480331888,0.5379038555,-0.606987725,0.213789931,0.4998305293,0.4985886952
7.551667117,0.9610347743,0.5599261585,2.011722557,0.4284328691,-0.8862281634,1.394499331,0.3429789841,-1.067556984,-0.5981514794,-0.7148958109,0.4184217652,-0.01011419803,1.181243279,1.129862335,0.4418990434,0.5922128386,-0.5567141398,0.3357398516,0.5092088851,0.5535059927
7.558929984,0.9602316813,0.5634454818,2.018665562,0.4265500111,-0.8786663548,1.390545742,0.4114651679,-1.050385904,-0.6428801156,-0.7409181255,0.4483627376,0.0458542976,1.197846393,1.380538246,0.5542521152,0.6625091861,-0.5074253667,0.4743811999,0.5376054983,0.6124894379
7.566661346,0.9600659122,0.5660684573,2.027000904,0.4244703766,-0.8697770139,1.389630071,0.3968999849,-1.073329541,-0.6679758559,-0.7880997817,0.4355037151,0.09257950698,1.202403997,1.643772231,0.6750518239,0.7425188195,-0.4636093889,0.6172392317,0.5825768319,0.6702101903
7.574139218,0.9605553058,0.5675777249,2.035986678,0.4223826306,-0.8603889437,1.39182282,0.3003357706,-1.13462776,-0.6710766563,-0.8525036288,0.3807178587,0.1258208299,1.194532424,1.895799072,0.7933862141,0.8249988838,-0.4292866976,0.7513018255,0.6401422102,0.7213683217
7.580648244,0.9616581371,0.5678614894,2.044820524,0.4204791954,-0.8513778791,1.396908644,0.1303075677,-1.228910954,-0.651819781,-0.9285105805,0.288788959,0.1425210104,1.174982431,2.113711937,0.8984658906,0.9024017907,-0.4076412148,0.8642345066,0.7051229766,0.7612076799
7.585571962,0.96327627,0.5669267624,2.052714665,0.4189374609,-0.843587803,1.404402969,-0.09792682795,-1.347642294,-0.6119129969,-1.00929857,0.1680273062,0.1411212299,1.145576141,2.277622678,0.9806457944,0.9676091353,-0.4007286018,0.9455891864,0.7716205431,0.7860142774
7.588513548,0.9652635863,0.5649003584,2.0589704,0.4179020444,-0.8377503177,1.413598026,-0.3636896132,-1.479880354,-0.5550194984,-1.087491183,0.02952930434,0.1217555476,1.109052643,2.372410861,1.032278499,1.014615192,-0.409312935,0.9877979833,0.8335583365,0.7935146687
7.589226865,0.9674393231,0.5620158807,2.063044218,0.4174695547,-0.8344137519,1.423631503,-0.6426910938,-1.613317628,-0.4864273604,-1.155883859,-0.1138776417,0.08626593405,1.06881112,2.389302438,1.048567898,1.039128381,-0.4327482862,0.9869640973,0.8852894687,0.7830906526
