"Time","Subsystem #1|CTLs|Vars|VMrms1","Subsystem #1|CTLs|Vars|VSrms1","Subsystem #1|CTLs|Vars|Vrms1","Subsystem #1|CTLs|Vars|Vrms10","Subsystem #1|CTLs|Vars|Vrms13","Subsystem #1|CTLs|Vars|Vrms16","Subsystem #1|CTLs|Vars|Vrms19","Subsystem #1|CTLs|Vars|Vrms4","Subsystem #1|CTLs|Vars|Vrms7"
0.12765,7.541871469,79.65671744,7.541648065,7.240385592,7.235251245,7.256960522,7.290190583,7.275984912,7.278254775
0.1278,7.540506012,79.65615235,7.539893135,7.225740238,7.217195657,7.240909559,7.275162205,7.261763283,7.263619743
0.12795,7.53943405,79.65575222,7.53840715,7.212617207,7.20078325,7.226478233,7.261718362,7.249042489,7.250529421
0.1281,7.538669,79.65550448,7.537208806,7.201189829,7.186229896,7.213856263,7.250036066,7.237988871,7.239155959
0.12825,7.538217981,79.65539105,7.536310737,7.191618433,7.173736292,7.203218057,7.240275925,7.228755311,7.229657985
0.1284,7.538078184,79.65539098,7.535715828,7.184002195,7.163447919,7.194684109,7.232545848,7.221442034,7.222136898
0.12855,7.538248526,79.65548629,7.535428812,7.178453459,7.15551019,7.188376792,7.226957124,7.21615456,7.216701188
0.1287,7.538724516,79.65566446,7.535451035,7.17504888,7.150036079,7.184386801,7.223590465,7.212968674,7.213430484
0.12885,7.539489438,79.65578401,7.535771477,7.173823129,7.147086556,7.182755046,7.222478453,7.211913947,7.212355039
0.129,7.540555072,79.65603516,7.536407841,7.174803986,7.146707631,7.183514256,7.223648507,7.213016907,7.213502284
0.12915,7.541902954,79.65631409,7.53734699,7.177985546,7.148915887,7.186661765,7.227092266,7.216269852,7.216863839
0.1293,7.543525159,79.65672315,7.538586276,7.183340516,7.153694198,7.192168447,7.232777281,7.221641577,7.222407788
0.12945,7.545402485,79.65730559,7.54011137,7.190796268,7.160981921,7.199962743,7.24062749,7.229062994,7.230060457
0.1296,7.547512856,79.6580832,7.541904688,7.200271785,7.170699711,7.209959681,7.250557956,7.238451797,7.239738424
0.12975,7.549828453,79.65905773,7.543942483,7.211644067,7.182724086,7.22202984,7.26244126,7.249687729,7.251317114
0.1299,7.552322453,79.66021719,7.546201466,7.224773109,7.196905924,7.236023349,7.276128769,7.262631318,7.264652432
0.13005,7.554965963,79.66154095,7.548655753,7.23949538,7.213068758,7.251766281,7.291450605,7.27712064,7.279578145
0.1302,7.557719269,79.6629277,7.551268063,7.255614081,7.23099502,7.269045309,7.308200051,7.29296145,7.295894482
0.13035,7.560554782,79.66441834,7.554012607,7.272926649,7.25045599,7.287642355,7.326166036,7.309954767,7.313394613
0.1305,7.563434944,79.66599598,7.556852989,7.291209593,7.271197663,7.307317053,7.345118619,7.32788193,7.331855072
0.13065,7.566319803,79.66762469,7.559749782,7.310224987,7.292948177,7.327812089,7.364808828,7.34651001,7.35103417
0.1308,7.569168992,79.66926768,7.562662469,7.32972195,7.315418488,7.348855461,7.384976075,7.365590705,7.370677532
0.13095,7.571944872,79.67088397,7.565552612,7.349448176,7.338317042,7.370176685,7.405360772,7.384880491,7.390533032
0.1311,7.574610535,79.67242955,7.568381871,7.369142003,7.361344201,7.391495214,7.425694376,7.404123638,7.410338465
0.13125,7.577131409,79.67386205,7.571113593,7.388541382,7.384191947,7.412526442,7.445707378,7.423066335,7.42983096
0.1314,7.579476122,79.67514561,7.573713724,7.407397291,7.406569896,7.43300443,7.465143913,7.441466402,7.448762193
0.13155,7.581612646,79.67625607,7.576146987,7.425465058,7.42818384,7.452658422,7.483748366,7.4590824,7.466884191
0.1317,7.583493152,79.67702092,7.578361529,7.442488521,7.448732031,7.471214109,7.501258131,7.475663954,7.483939121
0.13185,7.585111123,79.67761322,7.580346973,7.458296698,7.467998818,7.488478572,7.517495568,7.491043314,7.499754589
0.132,7.586439322,79.67802826,7.582071264,7.472643496,7.485691742,7.504184949,7.532203569,7.50497762,7.514083131
0.13215,7.587472212,79.67832562,7.583523809,7.485371902,7.501612246,7.518162078,7.545226406,7.517318253,7.52676932
0.1323,7.58819921,79.67853975,7.584688659,7.49632491,7.515561807,7.530234675,7.556400229,7.527910024,7.537656074
0.13245,7.588611519,79.6786873,7.585551353,7.505342284,7.527347582,7.540232224,7.565565894,7.536601833,7.54658598
0.1326,7.58870686,79.67877025,7.586103811,7.51233005,7.536842729,7.548051098,7.572628659,7.543304335,7.553468712
0.13275,7.588481144,79.67878118,7.58633608,7.517201665,7.543928617,7.553592829,7.577500169,7.547934112,7.558217758
0.1329,7.587932428,79.67871108,7.586240331,7.519880246,7.548503918,7.55677501,7.580105882,7.550418112,7.560758751
0.13305,7.587061765,79.67845897,7.58581181,7.520353926,7.550534668,7.557581059,7.580435691,7.550747032,7.561082297
0.1332,7.585887742,79.6781198,7.585063465,7.518615077,7.54999299,7.555995922,7.578480217,7.548911892,7.559179099
0.13335,7.584425459,79.67768012,7.584004949,7.514680803,7.546884724,7.552038199,7.574261388,7.544932171,7.555070754
0.1335,7.582696866,79.67712895,7.582653027,7.508625711,7.541269236,7.545780123,7.567857141,7.538880205,7.548832288
0.13365,7.580722003,79.67645651,7.581022929,7.500514206,7.533209737,7.537289307,7.559335198,7.530821221,7.540530426
0.1338,7.578523224,79.67565142,7.579132593,7.490452052,7.522810356,7.526675344,7.54880502,7.520859199,7.530271103
0.13395,7.576127319,79.67470349,7.577004872,7.478587607,7.510223202,7.514093994,7.536421912,7.509140027,7.518205547
0.1341,7.573559472,79.67360635,7.574661542,7.465051545,7.495588556,7.499684217,7.522322146,7.49579354,7.504466954
0.13425,7.570852502,79.67236442,7.57213259,7.450028423,7.479104372,7.483642409,7.5066994,7.481002343,7.489244018
0.1344,7.568035852,79.67086246,7.56944503,7.433711029,7.460980817,7.466175535,7.489755041,7.464957983,7.472731592
0.13455,7.565160824,79.66929316,7.566648941,7.416285652,7.441430681,7.4474859,7.471685721,7.447848675,7.455123783
0.1347,7.562261088,79.66758865,7.563776756,7.397990396,7.420715704,7.427825672,7.452736069,7.429904856,7.436656319
0.13485,7.559381242,79.66587241,7.560872813,7.379066245,7.399104515,7.4074506,7.433153952,7.411362907,7.4175735
0.135,7.556555312,79.66421539,7.557971439,7.359730897,7.376846724,7.386596063,7.413162728,7.392434966,7.398093993
0.13515,7.553823922,79.66266826,7.555114212,7.340250557,7.354244653,7.365546117,7.393039087,7.373381997,7.378485069
0.1353,7.551219792,79.66126131,7.552335471,7.320859574,7.331568108,7.34455309,7.373023996,7.354431169,7.358982045
0.13545,7.548778506,79.66001209,7.549673021,7.301804416,7.309104049,7.323882195,7.353367949,7.33582249,7.339831801
0.1356,7.546534528,79.65892835,7.547164131,7.283330398,7.287137513,7.303799088,7.334325172,7.31779641,7.321281293
0.13575,7.544512772,79.65800514,7.544837095,7.265649839,7.265933175,7.284541517,7.316120609,7.300563635,7.303546785
0.1359,7.542730167,79.65714755,7.542712731,7.248993482,7.245763882,7.266359618,7.298990053,7.28434859,7.28686005
0.13605,7.541218967,79.65649213,7.540827637,7.233581071,7.22689097,7.249492073,7.283158422,7.269364271,7.271440504
0.1362,7.539986129,79.65600117,7.539193543,7.21958231,7.209531961,7.234128982,7.268804493,7.255777972,7.257460604
0.13635,7.539047233,79.6556666,7.537831142,7.207196886,7.193924778,7.220483924,7.256127121,7.243780998,7.245116503
0.1365,7.538412085,79.65547488,7.536755636,7.196579666,7.18027205,7.20873299,7.245288528,7.233524668,7.234564792
0.13665,7.538086838,79.65541018,7.535978801,7.187854666,7.168732875,7.199011406,7.236413939,7.225125943,7.225926443
0.1368,7.538078819,79.65545664,7.535513724,7.181144209,7.159471836,7.191456248,7.229629459,7.218704187,7.219324027
0.13695,7.538390109,79.65560033,7.535368309,7.176540539,7.152618004,7.186175118,7.225026821,7.214348952,7.214848652
0.1371,7.539013579,79.65583399,7.535541253,7.174095636,7.148251337,7.183225142,7.222658439,7.212105763,7.212548946
0.13725,7.539926369,79.6560119,7.536015342,7.173847215,7.146435354,7.182651519,7.222559696,7.212007927,7.212459251
0.1374,7.541127869,79.65628699,7.53679575,7.175820842,7.147219259,7.184484772,7.224757304,7.214080168,7.214604692
0.13755,7.542600013,79.65665868,7.537869742,7.179975473,7.15057889,7.188688119,7.229203747,7.218280276,7.218940574
0.1377,7.544334009,79.65717918,7.53923361,7.186274981,7.156486139,7.195223,7.235863983,7.224572921,7.225431281
0.13785,7.546313699,79.65787827,7.540875926,7.194643072,7.164873637,7.204012798,7.244657851,7.232882734,7.233998507
0.138,7.548519279,79.65876798,7.542781179,7.204982021,7.175640213,7.214951731,7.255478676,7.243110756,7.244540476
0.13815,7.550924183,79.65984218,7.544926625,7.217163161,7.188653741,7.227904987,7.268193712,7.255131543,7.256926376
0.1383,7.553494662,79.66108414,7.547281834,7.231020533,7.203738964,7.242697388,7.282631891,7.268782465,7.270988389
0.13845,7.556198593,79.66247119,7.54981743,7.246391548,7.220714297,7.259152924,7.298620282,7.283900851,7.286560214
0.1386,7.558992923,79.66388794,7.552492521,7.263073648,7.239357207,7.277054366,7.315949488,7.300288761,7.303437164
0.13875,7.561847267,79.66540022,7.555278274,7.280845235,7.259418065,7.29616188,7.334386946,7.31772533,7.321392944
0.1389,7.564727833,79.6669757,7.558141784,7.299482188,7.280642651,7.316236347,7.35370175,7.335994304,7.340202891
0.13905,7.567598854,79.66857785,7.561047506,7.318751232,7.302760931,7.337022911,7.373650072,7.354865615,7.359629606
0.1392,7.57041949,79.67017095,7.563954171,7.338375444,7.325457021,7.358224873,7.393946579,7.374067455,7.379394381
0.13935,7.573155033,79.67171842,7.566825971,7.358118126,7.34845439,7.379583512,7.414345246,7.393370059,7.39926022
0.1395,7.575766969,79.67318288,7.569622646,7.377726957,7.371451449,7.400822784,7.434582375,7.412523281,7.418969723
0.13965,7.57821506,79.67453118,7.572301617,7.396922377,7.394128492,7.421643935,7.454373742,7.431256824,7.438245204
0.1398,7.580467419,79.67573807,7.574828051,7.415467525,7.416208409,7.441794666,7.473476531,7.449342992,7.456851339
0.13995,7.582486232,79.67666987,7.577160457,7.43312506,7.43740107,7.461010263,7.491643139,7.466546576,7.474546894
0.1401,7.584256922,79.67746115,7.579280662,7.449642932,7.457421186,7.479028015,7.508621168,7.482627077,7.491084172
0.14025,7.585752856,79.67802134,7.58115731,7.464826699,7.476022149,7.495630366,7.524208654,7.497390559,7.506266137
0.1404,7.586963103,79.67843137,7.582774692,7.478501881,7.492986793,7.510623078,7.5382216,7.510667206,7.519915794
0.14055,7.587867687,79.67872896,7.584107596,7.490451332,7.508058521,7.523774475,7.550442153,7.522247331,7.531819453
0.1407,7.588461945,79.67893882,7.585145857,7.500566789,7.521080862,7.534955367,7.56075428,7.532022454,7.541865221
0.14085,7.588736305,79.67906906,7.585874221,7.508714037,7.531887824,7.544020574,7.56902114,7.539861505,7.549918663
0.141,7.588685977,79.67912037,7.586282067,7.514772703,7.540324057,7.55083734,7.575121296,7.545649695,7.555862671
0.14115,7.588315709,79.67908694,7.58636825,7.518689196,7.546312861,7.555348475,7.579005704,7.549340513,7.559648114
0.1413,7.587623325,79.67889603,7.586124751,7.520406415,7.549775469,7.557490469,7.580617135,7.550879934,7.561220152
0.14145,7.586618916,79.67858129,7.585555899,7.519896158,7.550661431,7.557230436,7.579929704,7.550243699,7.560552396
0.1416,7.585318485,79.67816999,7.584672099,7.517185507,7.548983753,7.554595762,7.576974132,7.547459993,7.557675127
0.14175,7.583734697,79.6776468,7.583480688,7.512305306,7.544763069,7.549616156,7.571786085,7.542559614,7.552621262
0.1419,7.581886651,79.67700495,7.581995751,7.505318724,7.538051831,7.542352827,7.564427555,7.535603448,7.545452042
0.14205,7.579799666,79.67623618,7.580237961,7.49633755,7.528953991,7.532917494,7.555011697,7.526697511,7.536278188
0.1422,7.577498915,79.67533246,7.578228306,7.485459314,7.517570467,7.521413682,7.54364241,7.515939372,7.525199924
0.14235,7.575016599,79.67428888,7.575995287,7.472835223,7.504056049,7.507999702,7.530476449,7.503478399,7.512371501
0.1425,7.57238694,79.67310599,7.573569953,7.458631038,7.488588606,7.492852649,7.515688121,7.489479053,7.497962009
0.14265,7.569640436,79.67179321,7.570980211,7.443010428,7.471351981,7.476151849,7.499452443,7.474108019,7.482140289
0.1428,7.566798919,79.67023039,7.568245746,7.426173298,7.452565874,7.45811233,7.481978535,7.457563363,7.465112089
0.14295,7.563910797,79.66858149,7.565413924,7.40835315,7.43248545,7.438979378,7.463506295,7.440072784,7.447110964
0.1431,7.561009734,79.66687336,7.562517621,7.389744488,7.411335745,7.418966303,7.444239704,7.421829823,7.428335963
0.14325,7.558143295,79.66518485,7.559604358,7.37061194,7.389407188,7.398352155,7.424449863,7.403093136,7.409051641
0.1434,7.555350968,79.66357363,7.556714231,7.351187616,7.366964836,7.37738466,7.404374914,7.384086368,7.389490506
0.14355,7.552671158,79.66208145,7.553886871,7.33171494,7.344289199,7.35632636,7.384265097,7.365048227,7.369896913
0.1437,7.550140182,79.66073354,7.551160462,7.312448051,7.321671615,7.335448115,7.364382224,7.346224924,7.350525426
0.14385,7.54778586,79.65954432,7.548565321,7.293618657,7.299388522,7.315004364,7.344966515,7.327843801,7.331609981
0.144,7.5456368,79.65851346,7.546133122,7.275468908,7.277726047,7.295258236,7.326265531,7.310142062,7.313393423
0.14415,7.543709295,79.6575482,7.543883777,7.258220178,7.256950284,7.276451481,7.308510598,7.293335094,7.2960994
0.1443,7.542038245,79.65679066,7.541856304,7.242090036,7.23732395,7.25882256,7.291926534,7.277638666,7.279947986
0.14445,7.540643172,79.65620658,7.540074766,7.227281878,7.219095445,7.242596539,7.276724979,7.263251143,7.265143769
0.1446,7.539540558,79.65578835,7.53856056,7.21398554,7.202498339,7.227980929,7.263100063,7.250358062,7.251877381
0.14475,7.538739861,79.65552396,7.537328399,7.202355744,7.187727961,7.215145651,7.251208919,7.239106075,7.240301454
0.1449,7.538251315,79.65539642,7.536394007,7.192566619,7.174998024,7.204279128,7.241227547,7.229663579,7.230587532
0.14505,7.538074018,79.65538456,7.535762162,7.184729852,7.164460872,7.195509447,7.233272055,7.222137135,7.222847744
0.1452,7.538205994,79.65547001,7.535436698,7.178939838,7.156247344,7.18894371,7.227438684,7.216617121,7.217174829
0.14535,7.538647482,79.65563973,7.535423695,7.175294336,7.150487869,7.184688088,7.223823512,7.213194594,7.21366321
0.1455,7.539384646,79.65577305,7.535715027,7.173829627,7.147253492,7.182792732,7.222465618,7.211906708,7.212348944
0.14565,7.540421551,79.65601001,7.536320668,7.174564788,7.146587366,7.183283115,7.223383983,7.212768927,7.213250485
0.1458,7.541741956,79.65627779,7.537229756,7.177499309,7.148509291,7.186163643,7.226575731,7.215781545,7.216366009
0.14595,7.543336616,79.6566701,7.538438351,7.182614628,7.153012991,7.191415002,7.232019585,7.220923576,7.221673461
0.1461,7.545185606,79.65723183,7.539931442,7.189840901,7.16003256,7.198962007,7.239636841,7.228121194,7.229097503
0.14625,7.547267204,79.65798729,7.541691849,7.199093312,7.169490011,7.208718907,7.249342101,7.237293681,7.238553033
0.1464,7.549557644,79.65894049,7.543699923,7.210268039,7.181271497,7.220569777,7.261019128,7.248332733,7.249930001
0.14655,7.552031456,79.66008062,7.545933794,7.223218068,7.195226741,7.234361126,7.274517782,7.26109695,7.263080441
0.1467,7.554659885,79.66138742,7.548367774,7.237776958,7.21117555,7.249918168,7.289667987,7.275423399,7.277838714
0.14685,7.557405931,79.66277712,7.550967362,7.253755284,7.228911461,7.267035933,7.306270091,7.291125025,7.294010339
0.147,7.560237187,79.66424888,7.553702022,7.270949862,7.248209627,7.285499595,7.324114852,7.308005628,7.311392706
0.14715,7.563118281,79.66581869,7.556537616,7.289138351,7.268823592,7.305073249,7.342973645,7.325846622,7.329761328
0.1473,7.566004904,79.66744306,7.559430431,7.3080788,7.29047378,7.325491603,7.362592506,7.344407873,7.348869267
0.14745,7.568858874,79.66908633,7.562342212,7.327529371,7.312883153,7.346492437,7.382719049,7.363452212,7.368471627
0.1476,7.57164295,79.67070766,7.565234994,7.347241938,7.335758265,7.367805544,7.403097097,7.382736268,7.388318921
0.14775,7.574319844,79.67226324,7.568070122,7.366952737,7.358791019,7.389143111,7.423449675,7.401998803,7.408141652
0.1479,7.576857119,79.67371041,7.570813148,7.386400899,7.381675563,7.410222632,7.443509943,7.420986967,7.427680596
0.14805,7.579223814,79.67501233,7.573430497,7.405338226,7.40411941,7.430776303,7.463021324,7.439459349,7.446686283
0.1482,7.581387607,79.67614292,7.575886648,7.423518446,7.42583265,7.450537394,7.48173322,7.457177663,7.46491392
0.14835,7.583300499,79.67694575,7.578129659,7.44067518,7.446507473,7.469224003,7.499374198,7.473885389,7.48209956
0.1485,7.584949809,79.6775594,7.580143003,7.456633365,7.465927579,7.486642099,7.515763275,7.489409573,7.498066867
0.14865,7.586311078,79.67799087,7.581897464,7.471150176,7.483807589,7.502531739,7.53065282,7.503515906,7.512572101
0.1488,7.587375035,79.67829933,7.583378763,7.484059627,7.499937778,7.516710275,7.543873525,7.516043701,7.525451754
0.14895,7.588134263,79.67852174,7.584574142,7.495206558,7.5141211,7.52900289,7.555260596,7.526837628,7.536546385
0.1491,7.588581375,79.67867668,7.585470578,7.504440837,7.526164781,7.539241629,7.564658753,7.535748872,7.545704488
0.14925,7.588712251,79.67876692,7.586058155,7.511656621,7.535926071,7.547308351,7.571961806,7.542678047,7.552821538
0.1494,7.588522182,79.67878622,7.586326313,7.516761316,7.543280613,7.553099679,7.577074855,7.547532793,7.557805428
0.14955,7.588011645,79.67872561,7.586269628,7.519698752,7.548145579,7.556551815,7.579941711,7.550260508,7.560601557
0.1497,7.587177588,79.67849294,7.585879233,7.520426836,7.550460266,7.55762081,7.580525481,7.550826286,7.561173423
0.14985,7.586036884,79.67816389,7.585166346,7.518931485,7.55019867,7.556294528,7.578818912,7.549223389,7.55951332
0.15,7.584605434,79.67773554,7.584141384,7.515243047,7.54737372,7.552599684,7.574853273,7.545480709,7.555651731
0.15015,7.582904187,79.67719714,7.582820092,7.509415987,7.542030349,7.546591824,7.568687678,7.53965482,7.549646207
0.1503,7.580952885,79.6765382,7.58121735,7.501521136,7.534232334,7.538342743,7.560395389,7.5318148,7.541567343
0.15045,7.578776185,79.67574835,7.579353353,7.491666344,7.52408307,7.52795929,7.550083126,7.522060705,7.531520901
0.1506,7.576400381,79.67481652,7.577250398,7.479984522,7.511720963,7.515582542,7.537891812,7.510525681,7.519642209
0.15075,7.573850782,79.67373603,7.574930331,7.466623894,7.49730625,7.501370539,7.52397619,7.497355149,7.506081665
0.1509,7.571159286,79.67250944,7.572422143,7.451752777,7.481014307,7.485497204,7.508507936,7.482712563,7.491007642
0.15105,7.568354547,79.67104225,7.569752015,7.435569162,7.46306009,7.468174749,7.491694136,7.466793948,7.474622217
0.1512,7.565483876,79.66947879,7.566965911,7.418264876,7.443662932,7.449612408,7.473739095,7.449793241,7.457124711
0.15135,7.562581383,79.66778002,7.564096681,7.400053869,7.423063528,7.430042952,7.454867699,7.431924125,7.438732857
0.1515,7.559694907,79.66606165,7.561191829,7.381188716,7.401540757,7.409734089,7.435338919,7.413433528,7.41970174
0.15165,7.556861292,79.66439536,7.558288416,7.361890471,7.379345449,7.388923641,7.415382457,7.394539743,7.400253768
0.1518,7.55411701,79.66283405,7.555423804,7.34240686,7.356756714,7.367873441,7.395250887,7.375480952,7.38063734
0.15195,7.55150063,79.66141085,7.552638107,7.322996377,7.334071408,7.346863212,7.37521197,7.356511601,7.361113171
0.1521,7.549041963,79.66014307,7.549963281,7.303887896,7.311560195,7.32614052,7.355501892,7.337853101,7.341910189
0.15225,7.546773802,79.6590402,7.547434867,7.28532752,7.289512842,7.305972646,7.336372859,7.319745859,7.323275502
0.1524,7.544725436,79.6581062,7.545085477,7.267550151,7.26820814,7.286615045,7.318067975,7.302419056,7.305444652
0.15255,7.715660774,79.69605045,6.551690971,6.913051721,6.929856707,6.924566296,6.962172542,6.907532731,6.939079379
0.1527,7.699383751,79.68216231,7.500907897,7.176083922,7.168782304,7.193568256,7.225771209,7.216057986,7.215353881
0.15285,7.677732202,79.6830853,6.758719987,6.460660854,6.496553711,6.490912221,6.542285084,6.496879992,6.517445163
0.153,7.675864908,79.68159637,7.191046031,7.244853211,7.220922615,7.247570459,7.284208698,7.255389466,7.266748241
0.15315,7.656555582,79.67984883,6.362339065,6.642545746,6.648566571,6.647400303,6.689880311,6.633051155,6.664921561
0.1533,7.647170283,79.67833175,7.25738954,7.046351177,7.023064835,7.05399584,7.093514516,7.071655356,7.076856639
0.15345,7.627655236,79.67740434,6.827356777,6.453695637,6.467203289,6.47702262,6.529121408,6.490344711,6.505038254
0.1536,7.645643603,79.67990154,6.989001876,6.948468914,6.925283241,6.953760297,7.002063018,6.96439143,6.979112008
0.15375,7.645384458,79.67534159,6.714853526,6.834339364,6.813736228,6.836772956,6.881015991,6.838939449,6.859313073
0.1539,7.729769615,79.69531904,6.412418264,6.637280801,6.633259497,6.648795478,6.697626404,6.64267913,6.670266936
0.15405,7.722618,79.69624208,6.921271549,6.619120883,6.611742821,6.639035191,6.691143369,6.658155826,6.669520566
0.1542,7.71192132,79.6959586,6.363878576,6.400391963,6.408483277,6.419789843,6.480944321,6.417577011,6.448245228
0.15435,7.708613028,79.69614372,6.490995279,6.907387856,6.869624721,6.901850861,6.9526052,6.896209926,6.925667821
0.1545,7.705546669,79.69491282,6.143378448,6.541376128,6.529979795,6.545531078,6.596144098,6.531818027,6.566932942
0.15465,7.69827321,79.69393592,6.905642908,6.693853163,6.669958171,6.706493159,6.762416788,6.722163227,6.736844072
0.1548,7.697082471,79.69400573,6.488719676,6.399457823,6.403928696,6.421871977,6.484117097,6.422803628,6.450083435
0.15495,7.699642212,79.69355017,6.55955624,6.836623895,6.806069557,6.839323333,6.892883777,6.833921137,6.861921203
0.1551,7.701087172,79.69244033,6.30600574,6.703525546,6.687362069,6.710507958,6.76103954,6.696025003,6.7292115
0.15525,7.686294745,79.6902297,6.822406626,6.72307428,6.7089198,6.741487869,6.79559513,6.748006632,6.76667871
0.1554,7.675757468,79.69124423,6.777326377,6.629688042,6.631106759,6.65704207,6.716300942,6.660215042,6.682871109
0.15555,7.66696221,79.6904396,6.6636696,6.86723931,6.851973617,6.881371234,6.934653177,6.873899536,6.902396179
0.1557,7.653397875,79.69013774,6.633796714,6.969248778,6.945132393,6.976938838,7.02681233,6.966245031,6.996529547
0.15585,7.638108293,79.68971717,6.831016253,6.884622066,6.874938626,6.903961092,6.956369652,6.901438842,6.926569892
0.156,7.633919141,79.69153369,7.054186857,6.941124475,6.933399459,6.965792714,7.020076857,6.969285937,6.990344111
0.15615,7.641455343,79.69158386,6.878297163,7.01920958,7.015139659,7.041787508,7.09155049,7.033646769,7.060937618
0.1563,7.64250888,79.69065969,6.969007759,7.17555792,7.157284373,7.190894138,7.237472136,7.184400927,7.20967028
0.15645,7.642670686,79.69009251,7.029666303,7.096189035,7.096395779,7.122659924,7.170013509,7.117163692,7.140965795
0.1566,7.644646757,79.69003663,7.215679393,7.150264824,7.152228967,7.180012913,7.226307395,7.179321335,7.198500742
0.15675,7.645213435,79.68845227,7.164169643,7.221400874,7.226642921,7.250368933,7.292572251,7.243460208,7.264710715
0.1569,7.628284555,79.68616148,7.172887233,7.25938765,7.259603766,7.283913797,7.324414053,7.27672263,7.297757187
0.15705,7.610780504,79.68567476,7.253905078,7.295366111,7.298874414,7.321960535,7.362778997,7.315229196,7.335442732
0.1572,7.59647698,79.6856455,7.247401352,7.277192991,7.2895828,7.306696499,7.344666114,7.297407085,7.317754938
0.15735,7.592021856,79.68580979,7.321592261,7.385676824,7.395873726,7.414304001,7.448139282,7.404412516,7.422928548
0.1575,7.581577472,79.68467707,7.311122188,7.330420493,7.347833626,7.36270822,7.395581063,7.35332766,7.370971204
0.15765,7.545449159,79.69730839,6.981604125,7.065735759,7.101577141,7.103115426,7.140961494,7.085296688,7.111328047
0.1578,7.543621078,79.69664391,7.146416897,7.435518516,7.455293264,7.465857542,7.496126526,7.443930649,7.468327952
0.15795,7.542234129,79.69671284,6.957739687,7.219360173,7.249530329,7.251522329,7.278615403,7.228808384,7.2534507
0.1581,7.541207741,79.69679625,7.250868438,7.226454367,7.259639972,7.266922707,7.297387438,7.257093039,7.272798468
0.15825,7.540535204,79.69694551,7.166785238,7.11576266,7.147969266,7.155044446,7.1887018,7.146835865,7.163205983
0.1584,7.540199858,79.69712919,6.980223317,7.190780548,7.219610762,7.222369399,7.254638035,7.202918231,7.226900083
0.15855,7.540186793,79.69733073,6.908448229,7.207216014,7.227410637,7.231485708,7.257752221,7.211482338,7.233809601
0.1587,7.540480073,79.69753085,6.978350111,7.077014351,7.105989871,7.107405029,7.13708045,7.094637977,7.113201584
0.15885,7.541063246,79.69770867,7.098539756,6.994145908,7.024033528,7.027816319,7.060411691,7.022455509,7.036710707
0.159,7.541918923,79.69784413,6.900526311,6.994007958,7.024842201,7.025234842,7.055957804,7.011224733,7.030232096
0.15915,7.543029924,79.69792176,6.71443217,7.031119907,7.057818426,7.055857067,7.08235361,7.033674754,7.057213189
0.1593,7.544379974,79.69793401,6.76576118,6.94366462,6.972855957,6.970872717,6.998356259,6.954475695,6.974683722
0.15945,7.545941432,79.69775698,6.897826468,6.812561789,6.847851488,6.847611715,6.876863601,6.840149566,6.854013657
0.1596,7.547709315,79.69750811,6.769347332,6.783606498,6.814871779,6.815111449,6.848141037,6.804722794,6.822826155
0.15975,7.549668968,79.69720615,6.548871161,6.79561613,6.8180504,6.8172868,6.84881829,6.7993721,6.823387068
0.1599,7.5518101,79.69691095,6.559156664,6.770464928,6.784776492,6.788468628,6.818143979,6.774099009,6.795185695
0.16005,7.554120983,79.69666544,6.589464714,6.621114889,6.635952271,6.640849489,6.677369326,6.636149393,6.654650803
0.1602,7.556588128,79.69649512,6.600033252,6.564027102,6.576426181,6.584628772,6.623967729,6.583396836,6.600541781
0.16035,7.559196403,79.69641005,6.410319157,6.547944392,6.555329675,6.564284783,6.60196883,6.556726085,6.577545521
0.1605,7.561930082,79.69640985,6.297858052,6.5479545,6.549308242,6.559079273,6.597671453,6.549391442,6.573200906
0.16065,7.564773485,79.69648839,6.326198031,6.438106902,6.442218413,6.453326392,6.494283924,6.450008895,6.470506304
0.1608,7.567699705,79.69652076,6.403019585,6.350639949,6.358221579,6.371532381,6.413972116,6.373054028,6.389880714
0.16095,7.570707242,79.69664569,6.262966165,6.330298707,6.333324824,6.346569539,6.392302345,6.344407906,6.366004174
0.1611,7.573777395,79.69681875,6.119238783,6.342022916,6.338435606,6.352708546,6.396530378,6.345419718,6.370057581
0.16125,7.5768949,79.69702378,6.140300722,6.293446856,6.285818424,6.302555329,6.347349238,6.298325395,6.321605203
0.1614,7.580044688,79.69724141,6.199041407,6.224087965,6.212043216,6.231074992,6.28126136,6.234671784,6.256125435
0.16155,7.583211686,79.69744869,6.153285432,6.198061909,6.18567704,6.205928832,6.256957211,6.207649891,6.230258198
0.1617,7.586381014,79.69762116,6.0436419,6.204666269,6.187375599,6.209140818,6.259979227,6.206491797,6.232177055
0.16185,7.589538851,79.69773687,6.043802726,6.216623571,6.193551259,6.217451725,6.270606058,6.216421585,6.243099857
0.162,7.592672691,79.69778105,6.063415207,6.166096219,6.146442184,6.171629463,6.225399644,6.173215036,6.198016997
0.16215,7.595761745,79.69765376,6.098624436,6.145450318,6.126934664,6.154082059,6.209707533,6.157837899,6.181622152
0.1623,7.598806521,79.69745378,6.072055543,6.161358981,6.139318976,6.168078528,6.225932088,6.171107403,6.196843035
0.16245,7.601792902,79.69713998,6.016507867,6.18891876,6.164665097,6.19537804,6.251280159,6.195176274,6.22186983
