Subsystem #1|CTLs|Vars|Vrms1,Subsystem #1|CTLs|Vars|Vrms2,Subsystem #1|CTLs|Vars|Vrms3,Subsystem #1|CTLs|Vars|Vrms4,Subsystem #1|CTLs|Vars|Vrms6,Subsystem #1|CTLs|Vars|Vrms7
7.411549947,7.604617302,7.632150291,7.598470906,7.618819578,7.659679554
7.381459995,7.576500976,7.603627599,7.573150933,7.590744469,7.629583467
7.299953456,7.495329537,7.522126468,7.493756542,7.508979282,7.546818382
7.174590762,7.369310971,7.395927412,7.368364012,7.381812054,7.419783764
7.017187451,7.210936683,7.237580505,7.209430785,7.22185533,7.261111637
6.842365749,7.035418974,7.062334124,7.032239877,7.044472652,7.086086205
6.665904749,6.858969548,6.886404935,6.853170113,6.866043876,6.910909298
6.503232571,6.697216741,6.725390042,6.688097216,6.70236984,6.75111223
6.368150143,6.563911071,6.592974667,6.551079719,6.567367795,6.62026842
6.271844581,6.469990856,6.500005391,6.45339826,6.472126224,6.529076791
6.222260851,6.423005193,6.453925316,6.402945009,6.424314391,6.48481081
6.223648633,6.426740178,6.458416174,6.40381851,6.427796554,6.490979212
6.276265377,6.481018057,6.513213015,6.456090184,6.482419911,6.547160668
6.37630517,6.581650129,6.614067271,6.55573121,6.583960408,6.6489836
6.515993864,6.720574085,6.752889033,6.694738145,6.724261843,6.788279412
6.684027148,6.886250388,6.918139694,6.861527706,6.891640132,6.953478472
6.866287078,7.064373147,7.095537318,7.041657368,7.071609895,7.13031344
7.046936679,7.23894708,7.269125975,7.218919462,7.24798066,7.302883039
7.209805605,7.393695832,7.422679133,7.376767412,7.404285457,7.455049693
7.339977021,7.513694778,7.541330878,7.499971112,7.52543385,7.572064866
7.425474841,7.587079164,7.613281941,7.576344297,7.599434071,7.642267281
7.458620609,7.606474783,7.631232136,7.598206009,7.618837928,7.658507993
7.437003027,7.56997004,7.593350712,7.563379143,7.581717751,7.619108457
7.363770046,7.481385734,7.50354165,7.475485508,7.491935034,7.528112148
7.247100248,7.349734508,7.37089903,7.34343328,7.358596721,7.394726623
7.099158562,7.188066096,7.208542265,7.180269256,7.194887799,7.232145967
